"FoldChange"	"pValue"	"color"
"AB_027055_T.1"	-1.40802749023796	0	"Col_2"
"AB_025981_T.1"	-1.5314551604049	0	"Col_2"
"AB_025427_T.1"	-1.03223568555204	0	"Col_2"
"AB_045190_T.1"	-1.47133323202851	0	"Col_2"
"AB_034487_T.1"	-2.17675241482644	0	"Col_2"
"AB_026685_T.1"	-1.02709962893897	0	"Col_2"
"AB_002415_T.1"	-2.44838042181392	0	"Col_2"
"AB_044724_T.1"	-1.41546693889018	0	"Col_2"
"AB_011003_T.1"	-2.56984188666368	0	"Col_2"
"AB_030410_T.1"	-2.71625483507506	0	"Col_2"
"AB_015362_T.1"	-1.03290890982071	0	"Col_2"
"AB_024933_T.1"	-1.36259591470466	0	"Col_2"
"AB_025864_T.1"	-1.1879841106217	0	"Col_2"
"AB_040827_T.1"	-1.30778884377989	0	"Col_2"
"AB_033653_T.1"	-1.27542256564673	0	"Col_2"
"AB_023522_T.1"	-2.28619345806397	0	"Col_2"
"AB_017875_T.1"	-1.60761259264226	0	"Col_2"
"AB_032393_T.1"	-2.55327455956433	0	"Col_2"
"AB_001997_T.1"	-1.25670094517199	0	"Col_2"
"AB_034222_T.1"	-1.34035406131763	0	"Col_2"
"AB_042585_T.1"	-1.0077405126115	0	"Col_2"
"AB_028085_T.1"	-1.29436429645158	0	"Col_2"
"AB_034090_T.1"	-1.17229115811106	0	"Col_2"
"AB_036604_T.1"	-1.86086709296914	0	"Col_2"
"AB_029637_T.1"	-1.78897611460826	0	"Col_2"
"AB_045191_T.1"	-1.96732238772087	0	"Col_2"
"AB_002484_T.1"	-1.94912861205241	0	"Col_2"
"AB_030705_T.1"	-1.33311359568054	0	"Col_2"
"AB_014880_T.1"	-1.47744477227976	0	"Col_2"
"AB_028147_T.1"	-1.01720898984473	0	"Col_2"
"AB_000392_T.1"	-1.37123940142722	0	"Col_2"
"AB_018268_T.1"	-1.45687345289976	0	"Col_2"
"AB_025364_T.1"	-1.81349951600816	0	"Col_2"
"AB_015745_T.1"	-1.27236672640959	0	"Col_2"
"AB_034293_T.1"	-1.01462634434737	0	"Col_2"
"AB_040649_T.1"	-1.70102120535959	0	"Col_2"
"AB_023760_T.1"	-2.15710290348146	0	"Col_2"
"AB_031652_T.1"	-1.49582682077882	0	"Col_2"
"AB_009120_T.1"	-1.65296754500961	0	"Col_2"
"AB_046119_T.1"	-1.16508489775657	0	"Col_2"
"AB_022370_T.1"	-1.76210946036048	0	"Col_2"
"AB_021760_T.1"	-1.31826168498804	0	"Col_2"
"AB_004186_T.1"	-1.51835434404647	0	"Col_2"
"AB_019973_T.1"	-2.33693600410113	0	"Col_2"
"AB_035541_T.1"	-1.08473892243223	0	"Col_2"
"AB_033029_T.1"	-2.05468880695692	0	"Col_2"
"AB_038208_T.1"	-1.06697780552916	0	"Col_2"
"AB_045305_T.1"	-1.50890806687661	0	"Col_2"
"AB_036657_T.1"	-1.88588499434447	0	"Col_2"
"AB_007593_T.1"	-1.74494457276287	0	"Col_2"
"AB_024690_T.1"	-1.44098168781912	0	"Col_2"
"AB_039263_T.1"	-1.20109830491017	0	"Col_2"
"AB_011755_T.1"	-1.0372277367093	0	"Col_2"
"AB_020465_T.1"	-1.22282025547575	0	"Col_2"
"AB_036739_T.1"	-1.32331207761809	0	"Col_2"
"AB_013280_T.1"	-1.10727687762544	0	"Col_2"
"AB_035229_T.1"	-1.24286394190722	0	"Col_2"
"AB_019175_T.1"	-1.02796895656182	0	"Col_2"
"AB_030318_T.1"	-1.0519822792747	0	"Col_2"
"AB_022779_T.1"	-1.58832706457534	0	"Col_2"
"AB_043652_T.1"	-1.73539555698829	0	"Col_2"
"AB_030517_T.1"	-2.08082008621423	0	"Col_2"
"AB_028928_T.1"	-1.08168366277367	0	"Col_2"
"AB_018170_T.1"	-1.03076531129856	0	"Col_2"
"AB_018134_T.1"	-1.7168418887474	0	"Col_2"
"AB_031810_T.1"	-1.00103771052327	0	"Col_2"
"AB_013269_T.1"	-1.07577398476985	0	"Col_2"
"AB_001194_T.1"	-1.55537331130397	0	"Col_2"
"AB_020108_T.1"	-1.45373003557573	0	"Col_2"
"AB_023255_T.1"	-1.12873650313975	0	"Col_2"
"AB_034742_T.1"	-1.5666771927384	0	"Col_2"
"AB_045572_T.1"	-1.64543960750823	0	"Col_2"
"AB_026796_T.1"	-1.41740026370127	0	"Col_2"
"AB_036804_T.1"	-1.11974458966613	0	"Col_2"
"AB_000630_T.1"	-1.36677929072667	0	"Col_2"
"AB_030961_T.1"	-1.12096096251683	0	"Col_2"
"AB_036919_T.1"	-1.32933340577935	0	"Col_2"
"AB_041136_T.1"	-1.08542663500484	0	"Col_2"
"AB_045648_T.1"	-1.52325799107886	0	"Col_2"
"AB_032710_T.1"	-1.14904095008612	0	"Col_2"
"AB_036093_T.1"	-1.07731004356783	0	"Col_2"
"AB_025982_T.1"	-1.44725521810004	0	"Col_2"
"AB_030699_T.1"	-1.57441275538337	0	"Col_2"
"AB_038098_T.1"	-2.0486383924173	0	"Col_2"
"AB_031059_T.1"	-1.17348726060385	0	"Col_2"
"AB_028201_T.1"	-1.79959094535069	0	"Col_2"
"AB_037042_T.1"	-1.42322206816422	0	"Col_2"
"AB_037899_T.1"	-1.25212935106989	0	"Col_2"
"AB_029217_T.1"	-1.3953182247827	0	"Col_2"
"AB_017261_T.1"	-1.53826120956244	0	"Col_2"
"AB_035824_T.1"	-1.58551474230507	0	"Col_2"
"AB_027838_T.1"	-1.1007702499848	0	"Col_2"
"AB_034685_T.1"	-1.70922771855733	0	"Col_2"
"AB_028683_T.1"	-1.61189196076746	0	"Col_2"
"AB_034933_T.1"	-1.39926041278162	0	"Col_2"
"AB_030471_T.1"	-1.02865914413863	0	"Col_2"
"AB_023386_T.1"	-1.71640754086165	0	"Col_2"
"AB_041836_T.1"	-1.81500850201218	0	"Col_2"
"AB_031774_T.1"	-1.38899671466992	0	"Col_2"
"AB_039005_T.1"	-1.03096902071018	0	"Col_2"
"AB_034052_T.1"	-1.51697385485259	0	"Col_2"
"AB_038718_T.1"	-1.12591359510363	0	"Col_2"
"AB_033922_T.1"	-1.81402560656858	0	"Col_2"
"AB_038994_T.1"	-1.05615915341914	0	"Col_2"
"AB_019484_T.1"	-1.01605646691567	0	"Col_2"
"AB_024001_T.1"	-2.35648365913045	0	"Col_2"
"AB_021513_T.1"	-1.00927833397925	0	"Col_2"
"AB_016137_T.1"	-1.14757219811717	0	"Col_2"
"AB_002801_T.1"	-1.96718758269887	0	"Col_2"
"AB_044996_T.1"	-1.28828212939113	0	"Col_2"
"AB_012075_T.1"	-1.74832217596577	0	"Col_2"
"AB_016435_T.1"	-1.22322228814578	0	"Col_2"
"AB_027139_T.1"	-1.39018032019779	0	"Col_2"
"AB_033575_T.1"	-1.10663232086752	0	"Col_2"
"AB_029157_T.1"	-1.13479718777249	0	"Col_2"
"AB_019270_T.1"	-1.06575620927375	0	"Col_2"
"AB_021184_T.1"	-1.454660600341	0	"Col_2"
"AB_035673_T.1"	-1.640749746644	0	"Col_2"
"AB_044569_T.1"	-1.09589557210715	0	"Col_2"
"AB_030148_T.1"	-2.04333390910037	0	"Col_2"
"AB_035477_T.1"	-1.88183090543308	0	"Col_2"
"AB_017735_T.1"	-1.05489723251686	0	"Col_2"
"AB_006629_T.1"	-2.17597837576395	0	"Col_2"
"AB_045083_T.1"	-1.9573945055811	0	"Col_2"
"AB_027527_T.1"	-1.93868529316511	0	"Col_2"
"AB_042596_T.1"	-1.23607889871551	0	"Col_2"
"AB_028958_T.1"	-1.38358574618754	0	"Col_2"
"AB_044415_T.1"	-2.19341175508796	0	"Col_2"
"AB_041995_T.1"	-1.02934130679591	0	"Col_2"
"AB_001727_T.1"	-1.09595545605349	0	"Col_2"
"AB_045048_T.1"	-1.71848480817436	0	"Col_2"
"AB_021350_T.1"	-1.03138327536208	0	"Col_2"
"AB_041978_T.1"	-1.54209841811803	0	"Col_2"
"AB_031106_T.1"	-1.38472857832905	0	"Col_2"
"AB_031828_T.1"	-1.07442352321345	0	"Col_2"
"AB_022352_T.1"	-1.70594199729287	0	"Col_2"
"AB_023072_T.1"	-1.11452919594126	0	"Col_2"
"AB_027543_T.1"	-2.2300217563663	0	"Col_2"
"AB_045368_T.1"	-2.07974863242583	0	"Col_2"
"AB_041094_T.1"	-1.62375541439134	0	"Col_2"
"AB_021669_T.1"	-1.0698214488088	0	"Col_2"
"AB_045889_T.1"	-1.11479200407494	0	"Col_2"
"AB_042282_T.1"	-1.23799140403939	0	"Col_2"
"AB_018513_T.1"	-1.07041087907575	0	"Col_2"
"AB_016644_T.1"	-1.14281010173509	0	"Col_2"
"AB_032598_T.1"	-2.17236138388928	0	"Col_2"
"AB_036395_T.1"	-1.024467673427	0	"Col_2"
"AB_030340_T.1"	-1.4273029658843	0	"Col_2"
"AB_031333_T.1"	-1.66284414161469	0	"Col_2"
"AB_041299_T.1"	-1.15231163360027	0	"Col_2"
"AB_038738_T.1"	-1.34421034877343	0	"Col_2"
"AB_041162_T.1"	-1.01215789985604	0	"Col_2"
"AB_013422_T.1"	-1.17955918424206	0	"Col_2"
"AB_020053_T.1"	-2.21929051040821	0	"Col_2"
"AB_018393_T.1"	-1.2181497159377	0	"Col_2"
"AB_021320_T.1"	-1.32786959160314	0	"Col_2"
"AB_035161_T.1"	-1.48762729910433	0	"Col_2"
"AB_037558_T.1"	-1.18408542782385	0	"Col_2"
"AB_016277_T.1"	-1.77147643356202	0	"Col_2"
"AB_021628_T.1"	-1.19859804448251	0	"Col_2"
"AB_030775_T.1"	-1.43244222946256	0	"Col_2"
"AB_034295_T.1"	-1.22353098275509	0	"Col_2"
"AB_006626_T.1"	-2.4284279606819	0	"Col_2"
"AB_028934_T.1"	-1.17113387394754	0	"Col_2"
"AB_031915_T.1"	-2.25108891307061	0	"Col_2"
"AB_032671_T.1"	-1.37317137703848	0	"Col_2"
"AB_041668_T.1"	-1.16944436710173	0	"Col_2"
"AB_008445_T.1"	-1.63471484433024	0	"Col_2"
"AB_025214_T.1"	-1.15880903507856	0	"Col_2"
"AB_042695_T.1"	-1.44767451955214	0	"Col_2"
"AB_005151_T.1"	-1.1533183071635	0	"Col_2"
"AB_014127_T.1"	-1.21294611382657	0	"Col_2"
"AB_029763_T.1"	-1.67765872591683	0	"Col_2"
"AB_043151_T.1"	-1.08508390572595	0	"Col_2"
"AB_002615_T.1"	-1.99226532903595	0	"Col_2"
"AB_044781_T.1"	-1.41473634927134	0	"Col_2"
"AB_035208_T.1"	-1.39734604232086	0	"Col_2"
"AB_035415_T.1"	-1.51149919449691	0	"Col_2"
"AB_025719_T.1"	-1.01385902117205	0	"Col_2"
"AB_034938_T.1"	-1.98295100594827	0	"Col_2"
"AB_029287_T.1"	-1.20404182957193	0	"Col_2"
"AB_039909_T.1"	-1.63693754938479	0	"Col_2"
"AB_021888_T.1"	-1.07951798546657	0	"Col_2"
"AB_022415_T.1"	-1.77282724854579	0	"Col_2"
"AB_044817_T.1"	-1.85451611014043	0	"Col_2"
"AB_028500_T.1"	-1.39635308420675	0	"Col_2"
"AB_031999_T.1"	-1.17969388855605	0	"Col_2"
"AB_041559_T.1"	-1.66220680315911	0	"Col_2"
"AB_029901_T.1"	-1.01535678625699	0	"Col_2"
"AB_001633_T.1"	-1.01346871126289	0	"Col_2"
"AB_038529_T.1"	-1.20293370478562	0	"Col_2"
"AB_021430_T.1"	-1.06265562235026	0	"Col_2"
"AB_029864_T.1"	-1.01578522425246	0	"Col_2"
"AB_007060_T.1"	-1.3446862602882	0	"Col_2"
"AB_032597_T.1"	-1.25008324076279	0	"Col_2"
"AB_040970_T.1"	-1.34118165000889	0	"Col_2"
"AB_037647_T.1"	-2.13005533142836	0	"Col_2"
"AB_026920_T.1"	-2.00692051478548	0	"Col_2"
"AB_043646_T.1"	-1.15592774723966	0	"Col_2"
"AB_038811_T.1"	-1.08733508149231	0	"Col_2"
"AB_041347_T.1"	-1.88308161373149	0	"Col_2"
"AB_031035_T.1"	-1.96579439967333	0	"Col_2"
"AB_037688_T.1"	-1.63851401810646	0	"Col_2"
"AB_001144_T.1"	-1.81979310288139	0	"Col_2"
"AB_013344_T.1"	-1.30671720122636	0	"Col_2"
"AB_004361_T.1"	-1.52623380948395	0	"Col_2"
"AB_030629_T.1"	-1.46589231852677	0	"Col_2"
"AB_045846_T.1"	-1.43528246223156	0	"Col_2"
"AB_017878_T.1"	-1.18677792697749	0	"Col_2"
"AB_025581_T.1"	-1.01900801202897	0	"Col_2"
"AB_027451_T.1"	-1.20860162802265	0	"Col_2"
"AB_038077_T.1"	-1.42981662853987	0	"Col_2"
"AB_033314_T.1"	-1.0793480494364	0	"Col_2"
"AB_039267_T.1"	-1.10281388426236	0	"Col_2"
"AB_034349_T.1"	-1.223960331116	0	"Col_2"
"AB_000334_T.1"	-1.10349382661811	0	"Col_2"
"AB_013316_T.1"	-1.00248659622323	0	"Col_2"
"AB_038132_T.1"	-1.39584726996542	0	"Col_2"
"AB_039311_T.1"	-1.90201163477159	0	"Col_2"
"AB_038021_T.1"	-1.01343381806578	0	"Col_2"
"AB_001150_T.1"	-1.00124933247585	0	"Col_2"
"AB_003008_T.1"	-1.07687522278106	0	"Col_2"
"AB_038659_T.1"	-1.94767672868125	0	"Col_2"
"AB_040706_T.1"	-1.06251775340591	0	"Col_2"
"AB_002428_T.1"	-1.67326082136506	0	"Col_2"
"AB_036465_T.1"	-1.11860437800268	0	"Col_2"
"AB_039546_T.1"	-1.66691010489337	0	"Col_2"
"AB_014826_T.1"	-1.07215510351391	0	"Col_2"
"AB_029788_T.1"	-1.16019814728923	0	"Col_2"
"AB_002783_T.1"	-1.30501618104304	0	"Col_2"
"AB_026006_T.1"	-1.84684517628736	0	"Col_2"
"AB_044482_T.1"	-1.6051099764663	0	"Col_2"
"AB_020060_T.1"	-1.29616764881093	0	"Col_2"
"AB_037423_T.1"	-1.86402406996108	0	"Col_2"
"AB_031341_T.1"	-1.06679994598359	0	"Col_2"
"AB_041046_T.1"	-1.70930227591673	0	"Col_2"
"AB_045491_T.1"	-1.24735073320537	0	"Col_2"
"AB_045399_T.1"	-1.35226973962247	0	"Col_2"
"AB_022555_T.1"	-1.13426442167358	0	"Col_2"
"AB_025536_T.1"	-1.27028456339651	0	"Col_2"
"AB_017950_T.1"	-1.01808433477286	0	"Col_2"
"AB_033706_T.1"	-1.60729051323704	0	"Col_2"
"AB_003315_T.1"	-1.53321789793309	0	"Col_2"
"AB_036318_T.1"	-1.20158198891947	0	"Col_2"
"AB_036986_T.1"	-1.62927852431924	0	"Col_2"
"AB_027596_T.1"	-1.49797198528674	0	"Col_2"
"AB_015540_T.1"	-1.07706408253201	0	"Col_2"
"AB_031672_T.1"	-2.06391546460338	0	"Col_2"
"AB_036737_T.1"	-1.18886300380317	0	"Col_2"
"AB_037710_T.1"	-2.67889705793477	0	"Col_2"
"AB_004639_T.1"	-2.67889354854778	0	"Col_2"
"AB_027194_T.1"	-2.33709215620133	0	"Col_2"
"AB_025318_T.1"	-1.27385601793447	0	"Col_2"
"AB_009624_T.1"	-1.38046472366183	0	"Col_2"
"AB_025996_T.1"	-1.31387146616519	0	"Col_2"
"AB_000831_T.1"	-1.16165140592817	0	"Col_2"
"AB_001049_T.1"	-2.03361842796898	0	"Col_2"
"AB_013383_T.1"	-1.06162461747587	0	"Col_2"
"AB_028287_T.1"	-1.26189664472356	0	"Col_2"
"AB_036327_T.1"	-1.26020206854499	0	"Col_2"
"AB_034354_T.1"	-1.17962718908747	0	"Col_2"
"AB_023415_T.1"	-1.64036431877254	0	"Col_2"
"AB_037495_T.1"	-1.31146754240562	0	"Col_2"
"AB_015671_T.1"	-1.2442572221902	0	"Col_2"
"AB_017932_T.1"	-1.1202677681469	0	"Col_2"
"AB_036685_T.1"	-2.00551073800336	0	"Col_2"
"AB_011017_T.1"	-1.21380010537725	0	"Col_2"
"AB_033124_T.1"	-1.05989201674182	0	"Col_2"
"AB_018185_T.1"	-1.58721774024778	0	"Col_2"
"AB_019652_T.1"	-1.26084740749276	0	"Col_2"
"AB_014557_T.1"	-1.70014102457448	0	"Col_2"
"AB_040895_T.1"	-1.7001442003362	0	"Col_2"
"AB_027905_T.1"	-1.18094094788938	0	"Col_2"
"AB_018335_T.1"	-1.38283632775875	0	"Col_2"
"AB_024658_T.1"	-1.11152556818427	0	"Col_2"
"AB_000756_T.1"	-1.08103426693154	0	"Col_2"
"AB_036549_T.1"	-1.02052936404832	0	"Col_2"
"AB_037977_T.1"	-1.38872984445039	0	"Col_2"
"AB_034189_T.1"	-1.29049377770159	0	"Col_2"
"AB_024367_T.1"	-1.20068547205829	0	"Col_2"
"AB_034566_T.1"	-1.25288271269078	0	"Col_2"
"AB_029805_T.1"	-1.59613810278694	0	"Col_2"
"AB_021761_T.1"	-1.09878886746466	0	"Col_2"
"AB_002922_T.1"	-1.68146697495564	0	"Col_2"
"AB_033053_T.1"	-1.18665502384794	0	"Col_2"
"AB_005907_T.1"	-2.02908424562172	0	"Col_2"
"AB_045779_T.1"	-1.47153286848554	0	"Col_2"
"AB_018116_T.1"	-1.14219713846085	0	"Col_2"
"AB_020052_T.1"	-1.35117031977243	0	"Col_2"
"AB_044067_T.1"	-1.32461597495738	0	"Col_2"
"AB_006987_T.1"	-1.32582004629614	0	"Col_2"
"AB_019364_T.1"	-1.01984200253369	0	"Col_2"
"AB_034872_T.1"	-1.12333803671082	0	"Col_2"
"AB_021583_T.1"	-1.24662203957182	0	"Col_2"
"AB_031389_T.1"	-1.17246090307955	0	"Col_2"
"AB_034133_T.1"	-1.33654587409691	0	"Col_2"
"AB_033974_T.1"	-1.10005324138604	0	"Col_2"
"AB_024688_T.1"	-1.38944466448495	0	"Col_2"
"AB_030188_T.1"	-1.73169025530864	0	"Col_2"
"AB_034284_T.1"	-1.11200756175617	0	"Col_2"
"AB_012215_T.1"	-1.20562477057586	0	"Col_2"
"AB_017075_T.1"	-1.86588577258312	0	"Col_2"
"AB_025685_T.1"	-1.18433803362153	0	"Col_2"
"AB_017233_T.1"	-1.5655190859524	0	"Col_2"
"AB_025021_T.1"	-1.1439142739426	0	"Col_2"
"AB_044346_T.1"	-1.22849674507136	0	"Col_2"
"AB_018971_T.1"	-1.17564957417741	0	"Col_2"
"AB_029563_T.1"	-1.04352803498001	0	"Col_2"
"AB_026982_T.1"	-1.62949305602467	0	"Col_2"
"AB_039769_T.1"	-1.81462524552375	0	"Col_2"
"AB_041465_T.1"	-1.58175899986708	0	"Col_2"
"AB_029889_T.1"	-1.27157650377206	0	"Col_2"
"AB_028452_T.1"	-1.05479887851945	0	"Col_2"
"AB_006054_T.1"	-1.60849293304854	0	"Col_2"
"AB_043274_T.1"	-1.20418238545633	0	"Col_2"
"AB_045130_T.1"	-1.37024890106991	0	"Col_2"
"AB_031264_T.1"	-1.04927826303751	0	"Col_2"
"AB_044358_T.1"	-1.8345332211111	0	"Col_2"
"AB_037484_T.1"	-1.00537405781455	0	"Col_2"
"AB_037007_T.1"	-1.20468030658737	0	"Col_2"
"AB_032780_T.1"	-1.13584356053096	0	"Col_2"
"AB_042805_T.1"	-1.46247873982919	0	"Col_2"
"AB_035667_T.1"	-1.26266208640445	0	"Col_2"
"AB_032169_T.1"	-1.20190127914997	0	"Col_2"
"AB_045866_T.1"	-1.29425658507622	0	"Col_2"
"AB_040559_T.1"	-1.00880214927249	0	"Col_2"
"AB_014603_T.1"	-1.8059278569075	0	"Col_2"
"AB_015108_T.1"	-1.01977632916577	0	"Col_2"
"AB_036890_T.1"	-1.34177029145315	0	"Col_2"
"AB_022492_T.1"	-1.52241382439406	0	"Col_2"
"AB_033732_T.1"	-2.44388560790457	0	"Col_2"
"AB_045273_T.1"	-1.4601513115986	0	"Col_2"
"AB_043723_T.1"	-1.90318632600629	0	"Col_2"
"AB_035112_T.1"	-1.90318399406872	0	"Col_2"
"AB_042985_T.1"	-1.91192207980025	0	"Col_2"
"AB_028162_T.1"	-1.32361466045745	0	"Col_2"
"AB_028206_T.1"	-1.04896320090923	0	"Col_2"
"AB_015616_T.1"	-1.17575951982775	0	"Col_2"
"AB_024007_T.1"	-1.22225955989426	0	"Col_2"
"AB_039569_T.1"	-1.16747480161766	0	"Col_2"
"AB_027659_T.1"	-1.06076291770922	0	"Col_2"
"AB_038036_T.1"	-1.92753603759169	0	"Col_2"
"AB_000408_T.1"	-1.38971011848931	0	"Col_2"
"AB_046030_T.1"	-1.68710448201736	0	"Col_2"
"AB_045847_T.1"	-2.25006444689749	0	"Col_2"
"AB_018958_T.1"	-1.16288981455246	0	"Col_2"
"AB_030033_T.1"	-2.25516609876941	0	"Col_2"
"AB_017970_T.1"	-1.11120017372306	0	"Col_2"
"AB_039577_T.1"	-1.51821647761183	0	"Col_2"
"AB_031695_T.1"	-1.88984084439804	0	"Col_2"
"AB_041058_T.1"	-1.02320581078557	0	"Col_2"
"AB_030920_T.1"	-1.05188235603898	0	"Col_2"
"AB_031924_T.1"	-1.01773037167695	0	"Col_2"
"AB_023678_T.1"	-1.771278140371	0	"Col_2"
"AB_026242_T.1"	-1.73648186758267	0	"Col_2"
"AB_043962_T.1"	-1.01527049030534	0	"Col_2"
"AB_031723_T.1"	-1.05156231236869	0	"Col_2"
"AB_010248_T.1"	-1.96528082450184	0	"Col_2"
"AB_003406_T.1"	-1.06118703288824	0	"Col_2"
"AB_000482_T.1"	-1.45589116323065	0	"Col_2"
"AB_001397_T.1"	-2.07416989727277	0	"Col_2"
"AB_035800_T.1"	-1.20316370761553	0	"Col_2"
"AB_036247_T.1"	-2.08061828110295	0	"Col_2"
"AB_006719_T.1"	-1.51629276212622	0	"Col_2"
"AB_019338_T.1"	-1.13466207414427	0	"Col_2"
"AB_026258_T.1"	-1.0684642592135	0	"Col_2"
"AB_007112_T.1"	-1.17633444765368	0	"Col_2"
"AB_006991_T.1"	-1.12683107071207	0	"Col_2"
"AB_016151_T.1"	-1.03426103506193	0	"Col_2"
"AB_032394_T.1"	-1.05068167509169	0	"Col_2"
"AB_035029_T.1"	-1.04730841810478	0	"Col_2"
"AB_035592_T.1"	-1.11522049890859	0	"Col_2"
"AB_031530_T.1"	-1.34160549940762	0	"Col_2"
"AB_010856_T.1"	-1.48874836534086	0	"Col_2"
"AB_000252_T.1"	-1.04938698556702	0	"Col_2"
"AB_037847_T.1"	-1.0181221254901	0	"Col_2"
"AB_006303_T.1"	-1.58827048886742	0	"Col_2"
"AB_042541_T.1"	-1.25861401830409	0	"Col_2"
"AB_017745_T.1"	-1.54246553404553	0	"Col_2"
"AB_020530_T.1"	-1.12174770738279	0	"Col_2"
"AB_028930_T.1"	-1.32755680754848	0	"Col_2"
"AB_015492_T.1"	-1.28864052574391	0	"Col_2"
"AB_034584_T.1"	-1.1264256370051	0	"Col_2"
"AB_036143_T.1"	-1.68236231666622	0	"Col_2"
"AB_016149_T.1"	-1.1741185973566	0	"Col_2"
"AB_037363_T.1"	-1.08440825365705	0	"Col_2"
"AB_036290_T.1"	-1.43237442659765	0	"Col_2"
"AB_045105_T.1"	-1.01438336145057	0	"Col_2"
"AB_043229_T.1"	-1.68697632602539	0	"Col_2"
"AB_015064_T.1"	-1.35669629556687	0	"Col_2"
"AB_001079_T.1"	-1.76422644520804	0	"Col_2"
"AB_043157_T.1"	-1.18896604872984	0	"Col_2"
"AB_028347_T.1"	-1.19348856513059	0	"Col_2"
"AB_018179_T.1"	-1.70423434140035	0	"Col_2"
"AB_031599_T.1"	-1.14433624690577	0	"Col_2"
"AB_022851_T.1"	-1.57500757070572	0	"Col_2"
"AB_037714_T.1"	-1.97109504725388	0	"Col_2"
"AB_036783_T.1"	-1.50494992357748	0	"Col_2"
"AB_030111_T.1"	-1.30241038457209	0	"Col_2"
"AB_009102_T.1"	-1.38557507484445	0	"Col_2"
"AB_017767_T.1"	-1.07024339486743	0	"Col_2"
"AB_001507_T.1"	-1.00309739844239	0	"Col_2"
"AB_033312_T.1"	-1.2579783434233	0	"Col_2"
"AB_042563_T.1"	-1.1350458570067	0	"Col_2"
"AB_042904_T.1"	-1.20307940058526	0	"Col_2"
"AB_023534_T.1"	-1.06804927015368	0	"Col_2"
"AB_018465_T.1"	-1.32324288857077	0	"Col_2"
"AB_045536_T.1"	-1.1797214326129	0	"Col_2"
"AB_028829_T.1"	-1.5730869240905	0	"Col_2"
"AB_026915_T.1"	-1.97027073485474	0	"Col_2"
"AB_024906_T.1"	-1.85228418153961	0	"Col_2"
"AB_041651_T.1"	-1.42766935467848	0	"Col_2"
"AB_032995_T.1"	-1.5737250273938	0	"Col_2"
"AB_011804_T.1"	-1.33581217079786	0	"Col_2"
"AB_014460_T.1"	-1.0082681892998	0	"Col_2"
"AB_033294_T.1"	-1.06053089328268	0	"Col_2"
"AB_038476_T.1"	-1.00738319649925	0	"Col_2"
"AB_023636_T.1"	-1.00794069475365	0	"Col_2"
"AB_005784_T.1"	-1.60078019145388	0	"Col_2"
"AB_037903_T.1"	-1.02272252181567	0	"Col_2"
"AB_039708_T.1"	-1.10441478551475	0	"Col_2"
"AB_006738_T.1"	-1.17288814106422	0	"Col_2"
"AB_016595_T.1"	-1.5539280337629	0	"Col_2"
"AB_043083_T.1"	-1.82821836700462	0	"Col_2"
"AB_037912_T.1"	-1.83673649704202	0	"Col_2"
"AB_026102_T.1"	-1.4055267114652	0	"Col_2"
"AB_012159_T.1"	-1.09651985306161	0	"Col_2"
"AB_025322_T.1"	-1.15422542279509	0	"Col_2"
"AB_013542_T.1"	-1.4450136124153	0	"Col_2"
"AB_017467_T.1"	-1.04866227006122	0	"Col_2"
"AB_012949_T.1"	-1.86326697247373	0	"Col_2"
"AB_041827_T.1"	-1.02914884701807	0	"Col_2"
"AB_024121_T.1"	-1.2385870773965	0	"Col_2"
"AB_029118_T.1"	-1.13233553017676	0	"Col_2"
"AB_044320_T.1"	-1.31426553754964	0	"Col_2"
"AB_031358_T.1"	-2.17110566770179	0	"Col_2"
"AB_008960_T.1"	-1.39913727560517	0	"Col_2"
"AB_005745_T.1"	-1.36785917311615	0	"Col_2"
"AB_013961_T.1"	-1.23619840050881	0	"Col_2"
"AB_031043_T.1"	-1.92436132451528	0	"Col_2"
"AB_030249_T.1"	-1.87769666247442	0	"Col_2"
"AB_037488_T.1"	-1.27209989409667	0	"Col_2"
"AB_029712_T.1"	-1.87769275505333	0	"Col_2"
"AB_034281_T.1"	-1.89299773561045	0	"Col_2"
"AB_039644_T.1"	-1.22309690277822	0	"Col_2"
"AB_034857_T.1"	-1.04168773533993	0	"Col_2"
"AB_027032_T.1"	-1.06442607847272	0	"Col_2"
"AB_023329_T.1"	-1.04232703657519	0	"Col_2"
"AB_040695_T.1"	-1.09559293762497	0	"Col_2"
"AB_012737_T.1"	-1.75481265669206	0	"Col_2"
"AB_033201_T.1"	-1.00207479756613	0	"Col_2"
"AB_000518_T.1"	-1.33587025742252	0	"Col_2"
"AB_037664_T.1"	-1.36281676754175	0	"Col_2"
"AB_035282_T.1"	-1.06464393576787	0	"Col_2"
"AB_031129_T.1"	-1.29108228988239	0	"Col_2"
"AB_030891_T.1"	-1.36294469640094	0	"Col_2"
"AB_016218_T.1"	-1.33437778545699	0	"Col_2"
"AB_027949_T.1"	-1.15447229560312	0	"Col_2"
"AB_039923_T.1"	-1.88697548974825	0	"Col_2"
"AB_028402_T.1"	-1.30541452982938	0	"Col_2"
"AB_033343_T.1"	-1.76196254279606	0	"Col_2"
"AB_021266_T.1"	-2.00236103428715	0	"Col_2"
"AB_023583_T.1"	-1.97208515879631	0	"Col_2"
"AB_025450_T.1"	-1.7934520611065	0	"Col_2"
"AB_027792_T.1"	-1.17274713746967	0	"Col_2"
"AB_008474_T.1"	-1.91690071802751	0	"Col_2"
