"logFC"	"logCPM"	"PValue"	"FDR"
"AB_000933_T.1"	-1.44885587395206	4.3766940937209	0.000406627577429452	0.180412654385145
"AB_032645_T.1"	-3.2087788060958	3.38959778434415	0.000410250670354286	0.180412654385145
"AB_029201_T.1"	-7.6409042867622	2.22322216344826	0.000412421687941728	0.180412654385145
"AB_028500_T.1"	6.09060408799041	-2.56394331981953	0.0004226760052055	0.181202220829361
"AB_014865_T.1"	4.05138174235177	0.802264965019779	0.000423973138588991	0.181202220829361
"AB_011310_T.1"	-1.34516883201745	3.9965200192473	0.000430827228737062	0.182039191433297
"AB_045708_T.1"	-1.62468769753383	7.16403412237901	0.000455452246284155	0.189709634376635
"AB_025326_T.1"	-2.93928511140298	0.138292522413392	0.000459184764378806	0.189709634376635
"AB_008869_T.1"	2.60990891212209	2.41345966283339	0.00046693256363076	0.189857278772975
"AB_025874_T.1"	-1.98378790157053	1.90054225996396	0.000469754179251639	0.189857278772975
"AB_016001_T.1"	2.83118160592434	1.51562340612412	0.000476355753313243	0.190353112807212
"AB_035458_T.1"	2.37612247789384	2.70162281412342	0.000483713889733265	0.190353112807212
"AB_022828_T.1"	-2.63610051413732	1.89809042812304	0.000486339072067481	0.190353112807212
"AB_028292_T.1"	6.07666501972884	-2.62912990732914	0.000525426049955527	0.20350955016142
"AB_007509_T.1"	-1.80108249067632	3.34154765947376	0.000534545826301901	0.204907396488491
"AB_032767_T.1"	-2.73420068135699	3.67478082876253	0.000554902895316007	0.210540350576889
"AB_028848_T.1"	-3.19529978400315	1.25726385484061	0.000571763334214216	0.214746222788759
"AB_027880_T.1"	-3.39951387353186	-0.775491101568293	0.000581732188269602	0.216305479564286
"AB_021606_T.1"	-1.46995845380503	5.748194597592	0.000595768698971221	0.219331361721257
"AB_033416_T.1"	-6.67168127435941	-2.32062676103283	0.000615276400996359	0.224292376649486
"AB_034052_T.1"	3.27204003709819	6.4964952486922	0.000641110827708128	0.231441008802634
"AB_013124_T.1"	-2.29748989130515	5.56501107633618	0.000668375673514756	0.238963583349031
"AB_032347_T.1"	-1.75694972869702	3.92891239984254	0.00070379238398002	0.249229640128848
"AB_034650_T.1"	-1.21613360978003	4.5425618560532	0.000718184183875465	0.251926816123032
"AB_022094_T.1"	-2.74705805801049	0.059820650382595	0.000746301964560837	0.259343420077249
"AB_034347_T.1"	-3.09269241001871	5.16492302139222	0.000789816371117679	0.270546424343631
"AB_020701_T.1"	2.43186135363109	0.288903820987909	0.000799325774766211	0.270546424343631
"AB_004003_T.1"	-1.41217196406167	5.56316350743152	0.000800368627539452	0.270546424343631
"AB_045531_T.1"	-3.67532634677717	0.379006459446482	0.000816990359919734	0.273677050026085
"AB_012293_T.1"	-0.971906909476982	9.01070501602536	0.00083462500601478	0.277088049987925
"AB_035671_T.1"	-1.43861625758605	7.06486857167184	0.000849539932472209	0.279543746098355
"AB_025202_T.1"	-2.70532450656854	-0.00998787805042419	0.000864906774260755	0.28210375953805
"AB_014460_T.1"	2.51771928005364	3.54121009721264	0.000885122231078956	0.286186955810511
"AB_019246_T.1"	-1.54604362835206	2.52217925125988	0.000896028527283395	0.287215764913607
"AB_025516_T.1"	-3.26280574373127	2.03292589008189	0.000909329887747676	0.288988147146341
"AB_035734_T.1"	-2.40647383512121	2.9686884716354	0.00091952754929438	0.289752481910279
"AB_013956_T.1"	-4.81404722740197	-1.477413425392	0.000981014530987219	0.306529943745359
"AB_015839_T.1"	3.85858368092051	-1.99892079550034	0.00100626733835015	0.308979351081074
"AB_027161_T.1"	-1.53159254893602	3.30308903376317	0.00100775932618307	0.308979351081074
"AB_012613_T.1"	-1.36880290375581	5.00704010775673	0.00101378266497838	0.308979351081074
"AB_024551_T.1"	-3.22736480148037	1.75770744362223	0.00102605125752612	0.310176129338159
"AB_018423_T.1"	-4.48328248536022	-2.21949660655588	0.00104630125200978	0.31330774562874
"AB_025585_T.1"	-3.32455894419479	0.416679335827598	0.0010554840163309	0.31330774562874
"AB_045082_T.1"	6.01270340899306	-2.68291806016041	0.00106168883493051	0.31330774562874
"AB_018093_T.1"	-1.20434388401267	5.72190146617157	0.00108009712752209	0.313961234371619
"AB_012362_T.1"	1.88246251441733	1.90692168839141	0.00108496561817794	0.313961234371619
"AB_030682_T.1"	4.18247997801354	0.65738682965941	0.00109337420149922	0.313961234371619
"AB_025114_T.1"	2.81701360484668	0.656126768046132	0.00109767798371058	0.313961234371619
"AB_022205_T.1"	-2.76629727866727	0.0669295460287176	0.00113277841158597	0.319657789114356
"AB_025243_T.1"	-3.35057363873739	0.435814815866286	0.00113478816026396	0.319657789114356
"AB_014598_T.1"	1.80581831107114	1.07000585728974	0.00115855903123201	0.322373856223803
"AB_011112_T.1"	1.55462521551954	4.01575115231569	0.00116177007594841	0.322373856223803
"AB_025512_T.1"	-1.82294439408589	6.19367203095781	0.00122641467306446	0.333390398819407
"AB_043578_T.1"	-0.999045769424388	8.29891980590209	0.00122689323401254	0.333390398819407
"AB_044915_T.1"	3.46058312686657	-1.06960796542436	0.00123578199820234	0.333390398819407
"AB_038364_T.1"	-6.74227472564603	-2.21871217679974	0.00123733628370702	0.333390398819407
"AB_002005_T.1"	-4.38025228519229	-2.0067562862215	0.00126535239288148	0.33848631672311
"AB_016651_T.1"	-1.96527329062083	1.91720127544025	0.00129759804570355	0.344632772381395
"AB_015112_T.1"	-2.25881349401452	2.64912604492821	0.00131459408766348	0.34667058128788
"AB_025782_T.1"	3.66924736709081	-2.14863889973205	0.00134279981208013	0.351004730455336
"AB_000911_T.1"	-2.12683482816069	0.25941070708283	0.0013499092718477	0.351004730455336
"AB_038745_T.1"	-1.78780716493145	0.862346634221887	0.00138106434705889	0.356211997736319
"AB_030083_T.1"	-1.73700769303366	6.18301325852727	0.00138909554559251	0.356211997736319
"AB_031912_T.1"	4.43809006221837	-0.180800392083119	0.0015332474467473	0.390484519263048
"AB_001885_T.1"	1.07978572145952	5.18569977993881	0.00155456473767501	0.393096370534074
"AB_005940_T.1"	-4.21644554489095	1.26993851828485	0.00156464682352266	0.393096370534074
"AB_002349_T.1"	-1.14930643654357	5.22141085875915	0.00159281248484898	0.397486890094898
"AB_006311_T.1"	-2.96541763495623	-1.70500854650401	0.00161492429128198	0.40031819948492
"AB_030160_T.1"	-2.73275309847203	0.306966083741606	0.00164239505511664	0.40443162473114
"AB_040771_T.1"	-2.14208451274326	2.43557727046046	0.00165472072905613	0.404786058345356
"AB_016814_T.1"	-2.70081534973656	-1.02823186678873	0.0016717768127913	0.406285472091627
"AB_033641_T.1"	2.74196157296172	0.973136681985673	0.00169814234801823	0.410013161859492
"AB_012941_T.1"	-2.18349034203774	1.0979374202665	0.0017520013561683	0.420288170492942
"AB_038693_T.1"	-3.65922679391562	0.181696079563225	0.00176586939587984	0.420899498378206
"AB_026939_T.1"	1.85038837423163	2.43901120660166	0.00182191056567297	0.430186746840653
"AB_014587_T.1"	1.36415140768857	3.61019631272609	0.00182797262191924	0.430186746840653
"AB_023926_T.1"	1.24088860026624	5.09866987945157	0.00184314437150215	0.430852526669653
"AB_025173_T.1"	4.57740792347753	3.51185436399165	0.00186319388020266	0.430852526669653
"AB_001118_T.1"	-1.97592601014572	0.652011552415859	0.00186556374670721	0.430852526669653
"AB_032791_T.1"	-3.19134399865504	0.343995921856198	0.00190044474035417	0.432875709418147
"AB_000588_T.1"	-5.62719144271463	-1.24963737717404	0.00190217029027186	0.432875709418147
"AB_010950_T.1"	-3.31793926616401	-0.922756051567269	0.00192962127521745	0.432875709418147
"AB_033662_T.1"	-3.58131873267894	0.904336546471576	0.00193745908699463	0.432875709418147
"AB_011583_T.1"	1.05710020104955	8.43499138550037	0.00193781912636522	0.432875709418147
"AB_036076_T.1"	-3.98133261583611	0.575398439267743	0.00194417458173979	0.432875709418147
"AB_021774_T.1"	-0.970113244427188	5.1574822153858	0.00199276911766199	0.441054369654916
"AB_020433_T.1"	-2.15005535048032	3.27318655424493	0.00201333214250687	0.442968810975342
"AB_036079_T.1"	1.77072703785113	3.4760271123476	0.00202705180394862	0.443363924860126
"AB_004908_T.1"	2.99194598676567	-1.16150584439898	0.00206131755035229	0.44748267062322
"AB_038192_T.1"	-2.33539487420618	-0.613346133865556	0.00207257122662832	0.44748267062322
"AB_021228_T.1"	-1.93788193705045	0.890664137900005	0.00209131752107437	0.44748267062322
"AB_040911_T.1"	3.56310835568711	0.0710112404033513	0.0020999472625806	0.44748267062322
"AB_042809_T.1"	-1.85598325324559	2.19093516147016	0.0021060556533648	0.44748267062322
"AB_012099_T.1"	1.33983469729439	5.71810584628456	0.0021731645867034	0.459118061519275
"AB_028819_T.1"	3.47235380533543	-0.476319354869941	0.00220959715423488	0.46303743244721
"AB_042685_T.1"	-2.40593707725265	3.24821554985251	0.00221662219228151	0.46303743244721
"AB_041464_T.1"	-1.85394364248375	2.04786062061078	0.00225927391398709	0.46683304082465
"AB_016918_T.1"	-1.27926135703974	8.21418196486641	0.00226630919926498	0.46683304082465
"AB_003689_T.1"	-1.48202355367701	8.00804461102221	0.0022855496970035	0.46683304082465
"AB_041313_T.1"	-6.45939763840386	-2.43442294204071	0.00229887681237138	0.46683304082465
"AB_020448_T.1"	2.09000212314779	1.63239746555113	0.00230130230285524	0.46683304082465
"AB_008157_T.1"	-2.14372281553672	0.50327579225134	0.00231012235461731	0.46683304082465
"AB_001045_T.1"	-1.31608069264051	4.73728862676529	0.00236015111285324	0.474364858536335
"AB_020250_T.1"	-2.07187997997612	2.156708283621	0.00242872129129267	0.482233917355638
"AB_032455_T.1"	3.49195862512394	-1.51408372487488	0.00242916123440195	0.482233917355638
"AB_036156_T.1"	1.16435759411076	5.10141368288947	0.00243821037739989	0.482233917355638
"AB_004471_T.1"	-3.7802647313619	-0.414171277780697	0.00248220929489548	0.487536822476441
"AB_032735_T.1"	-4.35905192963403	-2.82665514560196	0.00249124589921534	0.487536822476441
"AB_021649_T.1"	-1.21991018988031	5.54872646847647	0.00257005671443095	0.500326800066419
"AB_010430_T.1"	3.04695211364275	-1.81599165520655	0.00258874319229971	0.50133978187125
"AB_020172_T.1"	-1.64295898700187	6.42182534232239	0.00262087587166216	0.504932785160695
"AB_016376_T.1"	-1.06836474603225	6.6199471271324	0.00275179213256019	0.527422097242194
"AB_037654_T.1"	2.04909154184599	-0.105537869469051	0.00283331040914231	0.537516761101998
"AB_007855_T.1"	-1.61741814578327	3.41304294253562	0.00283337237920532	0.537516761101998
"AB_032197_T.1"	2.64957273785572	2.49368930159893	0.00287519583018293	0.542592721460044
"AB_029676_T.1"	-1.67342848945326	7.65043513253969	0.00288931390283433	0.542592721460044
"AB_033877_T.1"	-3.10115632011183	1.6484139026458	0.00290896641125105	0.54353818125401
"AB_019373_T.1"	-1.53061628938713	4.80337773959487	0.00309803327635247	0.57597085657307
"AB_020075_T.1"	-2.36517755662845	2.22155409452062	0.00318298611840188	0.585760175883836
"AB_045779_T.1"	6.43285974905778	-2.21234344088385	0.00319453089861303	0.585760175883836
"AB_027665_T.1"	3.28161754603957	-0.0408028538244665	0.00319794840933811	0.585760175883836
"AB_012268_T.1"	-2.46569432770204	2.08536776764464	0.00321383401049031	0.585784264765005
"AB_025401_T.1"	-2.8293297668923	0.773439056982924	0.00323787895812373	0.586371554848581
"AB_022800_T.1"	2.53394674165552	3.89226904275912	0.00324859587173729	0.586371554848581
"AB_017941_T.1"	-1.15836078197692	4.50003532685092	0.0033902778950797	0.602710517695686
"AB_036936_T.1"	1.2776625188491	5.22024585113818	0.00340969310572756	0.602710517695686
"AB_006509_T.1"	-3.47086036409476	2.12373476609688	0.00341030009036315	0.602710517695686
"AB_018137_T.1"	-1.26332966965417	3.37549870640599	0.00341318574559627	0.602710517695686
"AB_033730_T.1"	-2.31043763207742	0.514767814637485	0.0034201629570984	0.602710517695686
"AB_015265_T.1"	1.07622657506209	9.32627759122053	0.00347759245341634	0.609940189600849
"AB_019683_T.1"	2.44980779866377	1.38629446234667	0.00349940860522489	0.610885024263273
"AB_000610_T.1"	-1.95951926649025	1.86842302401419	0.0035281151796263	0.613018255719834
"AB_022879_T.1"	1.63739923222477	1.58643280788684	0.00363188696922684	0.625968643927443
"AB_001483_T.1"	-1.06868814130632	6.55655896106621	0.00366097748579477	0.625968643927443
"AB_027371_T.1"	-1.83609467037091	3.79458568507053	0.00366599444232154	0.625968643927443
"AB_016711_T.1"	3.2105552394685	-0.862135815759278	0.00366998801538828	0.625968643927443
"AB_028089_T.1"	-0.989666783391429	5.3282195814431	0.00372926073907166	0.633173982013249
"AB_028453_T.1"	-1.52270786494244	2.1705028784166	0.00379825683106056	0.641957198860567
"AB_022255_T.1"	1.12271126717415	6.31759964762222	0.00386854226450082	0.647737066448116
"AB_018025_T.1"	1.46356004340688	2.51870387637985	0.00388814863257161	0.647737066448116
"AB_037546_T.1"	-1.6333137934615	1.49626101670367	0.00389845391489577	0.647737066448116
"AB_019340_T.1"	-1.41524321706957	4.47497777814909	0.00391885163238202	0.647737066448116
"AB_040571_T.1"	-3.98417163670968	-0.569084798736577	0.00391955570962069	0.647737066448116
"AB_028371_T.1"	-5.66084637207126	-3.01157006020724	0.00395044473362933	0.649386620567321
"AB_019358_T.1"	1.40756967575151	4.83570492879317	0.00397729655344093	0.649386620567321
"AB_038414_T.1"	-2.16112073404685	0.273915503933571	0.00398193124517519	0.649386620567321
"AB_022248_T.1"	-3.9108945082886	-1.74149303472742	0.00400864751318887	0.65088882306944
"AB_023831_T.1"	-1.48593285152215	2.86798896498505	0.00406205938314572	0.655507920654163
"AB_025299_T.1"	-4.00010751857385	-2.3326955525882	0.00407235375497167	0.655507920654163
"AB_037056_T.1"	-1.50026921029576	4.78773999935868	0.00415945046269115	0.666641579975194
"AB_018965_T.1"	-1.1423109712033	3.3915013725093	0.00420521320497366	0.670725556921035
"AB_011709_T.1"	-2.42475466904188	1.61293537654881	0.00422100907187484	0.670725556921035
"AB_003499_T.1"	-2.71025851229757	1.97313207760604	0.00428340830018108	0.672263693309325
"AB_035972_T.1"	-1.79393058829715	5.16903209519472	0.00431549111701582	0.672263693309325
"AB_045151_T.1"	1.987408520802	0.421466124093427	0.00433193671036651	0.672263693309325
"AB_012029_T.1"	1.36743140382801	2.76192025754038	0.00434410627818497	0.672263693309325
"AB_033790_T.1"	3.20118451982412	3.88367973218594	0.00435228851331687	0.672263693309325
"AB_031833_T.1"	-6.72310125885041	-2.31514984194251	0.00435569899792918	0.672263693309325
"AB_001463_T.1"	-2.24281114339077	-0.57330749546061	0.00435724793823918	0.672263693309325
"AB_019633_T.1"	4.61611750001903	-0.439084350521804	0.00440463901363993	0.676767324149477
"AB_026548_T.1"	-1.24010921101274	2.96093804809862	0.00445096265482944	0.678701374040832
"AB_030948_T.1"	1.61447206524519	1.15764821686804	0.00445373249242834	0.678701374040832
"AB_041021_T.1"	6.9623856136551	2.63690141938081	0.00453181722656974	0.68778187728793
"AB_045298_T.1"	2.68969862725603	-1.69396041542695	0.00455076484508753	0.687849956239389
"AB_002312_T.1"	-2.74978660701479	0.335182683436065	0.00458270476448527	0.689873324930591
"AB_024110_T.1"	-2.51001755777489	-0.517554821278914	0.00461746644372208	0.692303446681122
"AB_013600_T.1"	-1.29122154051188	4.01830216768017	0.00467316520666747	0.697481609994766
"AB_022453_T.1"	-2.30437511633046	0.40433288730863	0.00468951947122856	0.697481609994766
"AB_021784_T.1"	-0.975982445650668	4.5375962689484	0.00470850622863753	0.69751548645191
"AB_011309_T.1"	-1.11255280506275	3.40280572427431	0.00475734270367047	0.700236199423993
"AB_011532_T.1"	1.33257528920021	3.77342207980148	0.00476453644015465	0.700236199423993
"AB_045613_T.1"	-1.12005357808554	4.21555883744887	0.00483769052818498	0.70478910903938
"AB_036630_T.1"	-2.18662168660428	1.31222116872019	0.00484800406874829	0.70478910903938
"AB_007369_T.1"	2.05139127496234	0.377243441052234	0.00485237909566418	0.70478910903938
"AB_007999_T.1"	1.09838301025336	3.66339467734471	0.00496647842837813	0.718554736974257
"AB_027708_T.1"	-2.7804768043592	-1.96577153674712	0.00499838573566723	0.719570512366629
"AB_021547_T.1"	-2.37644904489297	1.23655300947879	0.00502236212825842	0.719570512366629
"AB_040253_T.1"	-1.67180667853404	8.39894606024119	0.00503155563605206	0.719570512366629
"AB_024520_T.1"	0.937650980266786	5.67968837310795	0.00509697418678832	0.723148982933462
"AB_023408_T.1"	-2.15844962520548	0.164195868358448	0.00510200306940539	0.723148982933462
"AB_000869_T.1"	-2.29455813082749	-0.679910442931622	0.00511935677787372	0.723148982933462
"AB_009615_T.1"	3.26377120809374	-2.4396339688039	0.00513437139269112	0.723148982933462
"AB_039812_T.1"	-6.22785537047835	-2.68299950495418	0.00522163087978133	0.73111287981861
"AB_026912_T.1"	2.74199981403003	1.5309023798185	0.00523024032573354	0.73111287981861
"AB_026832_T.1"	2.5986233223354	1.86697092988132	0.00539441457718701	0.749871342631841
"AB_037120_T.1"	4.25203078314227	4.86473476668014	0.00541298266285583	0.749871342631841
"AB_005572_T.1"	-1.39996961906629	6.8503180005489	0.00542493588919574	0.749871342631841
"AB_044267_T.1"	3.24184008918248	-0.574351393933179	0.00547690494723358	0.752876773111161
"AB_001772_T.1"	2.62021501393009	0.414132834582925	0.0054899128311177	0.752876773111161
"AB_026574_T.1"	-3.11623020846515	0.596021023222897	0.00550742227056009	0.752876773111161
"AB_033922_T.1"	3.2513591848736	-2.45932000734551	0.0055421773283585	0.75485267252877
"AB_020067_T.1"	0.831853422286509	6.27613415274038	0.00557270820508533	0.756240909451415
"AB_043786_T.1"	-3.42470570629975	-0.190191162533274	0.00561901274899301	0.757239871033225
"AB_022516_T.1"	0.783856427376943	10.0971923209322	0.00562079994635102	0.757239871033225
"AB_008750_T.1"	1.35302183878541	3.66463819906803	0.00566659834426736	0.760653885324524
"AB_045120_T.1"	1.55023545048366	3.77104028293101	0.00569624625390247	0.761883181506675
"AB_037360_T.1"	-2.85175380472305	0.120052074789425	0.00573091413965222	0.763772689801751
"AB_025629_T.1"	-2.71467909145229	-1.4569949420906	0.0058132228415252	0.771975231844399
"AB_039066_T.1"	3.57499011690487	-0.743992997040231	0.00585679385591037	0.774993473111443
"AB_021162_T.1"	2.11512679512374	2.07295833068093	0.00601375250654795	0.785645841678224
"AB_027578_T.1"	-5.4898358037637	-1.81189488359978	0.0060194157502731	0.785645841678224
"AB_030700_T.1"	1.48053240821251	4.07792570365346	0.00604445504968623	0.785645841678224
"AB_016209_T.1"	-1.03033332302029	4.63524948548798	0.00607965659569967	0.785645841678224
"AB_001312_T.1"	-5.39459563388734	-3.18167386032786	0.006088138013897	0.785645841678224
"AB_040191_T.1"	-6.35178324655445	-2.59048498376425	0.00609533084556943	0.785645841678224
"AB_004734_T.1"	-1.23140435800901	4.03349334254392	0.00610586463171569	0.785645841678224
"AB_020798_T.1"	1.88006316588524	0.715531769927492	0.00610632945822034	0.785645841678224
"AB_021810_T.1"	1.48729249513783	9.55664648767356	0.00613049957372535	0.786035743620103
"AB_023728_T.1"	-2.69503012908815	3.5445569325492	0.00622971190877719	0.788461556027772
"AB_011044_T.1"	-2.56726243975876	1.78010410204722	0.00623510571271139	0.788461556027772
"AB_022196_T.1"	1.08030797650479	3.68563443155719	0.00626456357364074	0.788461556027772
"AB_022254_T.1"	-2.04434649984237	4.84130647394023	0.00626535164225097	0.788461556027772
"AB_043005_T.1"	-1.82395760618035	2.25008324607698	0.00634238310831472	0.788461556027772
"AB_022457_T.1"	-4.21951508725042	-2.45011379699339	0.00634240871397937	0.788461556027772
"AB_015909_T.1"	-1.95725080121943	6.23672033996811	0.00635398745744608	0.788461556027772
"AB_034598_T.1"	-1.42695238640015	2.70129266153098	0.00636246680123816	0.788461556027772
"AB_034487_T.1"	2.92160513014665	0.312228473490712	0.00637069281121136	0.788461556027772
"AB_034802_T.1"	-5.59855165466587	2.119086507174	0.00637118023851906	0.788461556027772
