"FoldChange"	"pValue"	"color"
"AB_045044_T.1"	1.07934042157257	0.0286021777841562	"Col_1"
"AB_045620_T.1"	1.55704862857862	0.0286021777841562	"Col_1"
"AB_030668_T.1"	4.87375250483262	0.0278184492904068	"Col_1"
"AB_041163_T.1"	1.1429609152064	0.0271286945251723	"Col_1"
"AB_043203_T.1"	2.13755787377938	0.0269518097392728	"Col_1"
"AB_018007_T.1"	1.31240042105677	0.0251644968304911	"Col_1"
"AB_045021_T.1"	1.34759791487152	0.0251644968304911	"Col_1"
"AB_033914_T.1"	1.61465950556548	0.024477824379012	"Col_1"
"AB_002706_T.1"	1.11093157175522	0.0244359760025348	"Col_1"
"AB_037978_T.1"	2.24765575172669	0.0244359760025348	"Col_1"
"AB_029590_T.1"	1.42952643665587	0.0205973824277948	"Col_1"
"AB_018110_T.1"	1.86861062073929	0.0203421071060007	"Col_1"
"AB_020791_T.1"	1.07521098347894	0.0189989314766377	"Col_1"
"AB_002772_T.1"	1.62418364070824	0.018567859864331	"Col_1"
"AB_038235_T.1"	1.16032442066886	0.018567859864331	"Col_1"
"AB_028964_T.1"	1.79544971329276	0.0182546984197414	"Col_1"
"AB_034105_T.1"	1.1350769933248	0.0181232107219249	"Col_1"
"AB_035317_T.1"	1.03095817517865	0.0181232107219249	"Col_1"
"AB_038373_T.1"	1.40269384657667	0.0181232107219249	"Col_1"
"AB_043804_T.1"	1.2640102294727	0.0181232107219249	"Col_1"
"AB_042793_T.1"	1.03617678103248	0.0177304842770924	"Col_1"
"AB_030241_T.1"	1.07481443245153	0.0171352970259041	"Col_1"
"AB_041644_T.1"	1.52360901741773	0.0171352970259041	"Col_1"
"AB_001022_T.1"	1.21963655145018	0.0168102345060683	"Col_1"
"AB_021173_T.1"	1.2754467577451	0.0168102345060683	"Col_1"
"AB_028046_T.1"	1.73606405378749	0.0168102345060683	"Col_1"
"AB_036849_T.1"	1.08655576561037	0.0168102345060683	"Col_1"
"AB_024213_T.1"	1.14736884464819	0.0161696386851699	"Col_1"
"AB_036448_T.1"	1.20319695442146	0.0161696386851699	"Col_1"
