"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"	"ID.baseMean"	"ID.log2FoldChange"	"ID.lfcSE"	"ID.stat"	"ID.pvalue"	"ID.padj"
"AB_001045_T.1"	319.68474302696	1.63849466157873	0.337985740106101	4.8478218668763	1.24824406163782e-06	0.00149324424090825	319.68474302696	1.63849466157873	0.337985740106101	4.8478218668763	1.24824406163782e-06	0.00149324424090825
"AB_002122_T.1"	1840.32188887263	-0.938769398654638	0.195167121318564	-4.810079650262	1.50870164085526e-06	0.00174466257748502	1840.32188887263	-0.938769398654638	0.195167121318564	-4.810079650262	1.50870164085526e-06	0.00174466257748502
"AB_013119_T.1"	21455.1533121819	-1.4300723616221	0.298326038602487	-4.79365585492066	1.63769118724933e-06	0.00177546195837668	21455.1533121819	-1.4300723616221	0.298326038602487	-4.79365585492066	1.63769118724933e-06	0.00177546195837668
"AB_022256_T.1"	83.0708572481965	-4.63917620274404	0.967325563063251	-4.79587884357472	1.61963155297018e-06	0.00177546195837668	83.0708572481965	-4.63917620274404	0.967325563063251	-4.79587884357472	1.61963155297018e-06	0.00177546195837668
"AB_027935_T.1"	179.815033853822	1.47346007771987	0.3081744399825	4.7812533635286	1.74205638265284e-06	0.00177751235373507	179.815033853822	1.47346007771987	0.3081744399825	4.7812533635286	1.74205638265284e-06	0.00177751235373507
"AB_040890_T.1"	7610.38811233233	-1.32613155905978	0.277030030964705	-4.78695957417246	1.69326924449391e-06	0.00177751235373507	7610.38811233233	-1.32613155905978	0.277030030964705	-4.78695957417246	1.69326924449391e-06	0.00177751235373507
"AB_042882_T.1"	1287.97691889028	-1.41792593591789	0.300347977146859	-4.7209438511536	2.34752741990087e-06	0.00232686917860574	1287.97691889028	-1.41792593591789	0.300347977146859	-4.7209438511536	2.34752741990087e-06	0.00232686917860574
"AB_042809_T.1"	158.675090656559	-2.03925114175516	0.434878159162535	-4.68924708861498	2.74212116150874e-06	0.00264249075930726	158.675090656559	-2.03925114175516	0.434878159162535	-4.68924708861498	2.74212116150874e-06	0.00264249075930726
"AB_015079_T.1"	3893.51560968416	-1.73142672518297	0.370062090200774	-4.67874654289393	2.88633966711027e-06	0.00270629447922674	3893.51560968416	-1.73142672518297	0.370062090200774	-4.67874654289393	2.88633966711027e-06	0.00270629447922674
"AB_022751_T.1"	747.432664136207	1.04017471826817	0.222712643106372	4.67047898026768	3.00498232456567e-06	0.00274339070536401	747.432664136207	1.04017471826817	0.222712643106372	4.67047898026768	3.00498232456567e-06	0.00274339070536401
"AB_024101_T.1"	67.2405158036124	-2.7857304354381	0.607923058105944	-4.58237337487637	4.59728092882849e-06	0.0040894582046902	67.2405158036124	-2.7857304354381	0.607923058105944	-4.58237337487637	4.59728092882849e-06	0.0040894582046902
"AB_009458_T.1"	101.855597009222	-1.7590330467892	0.385697999760805	-4.56064861077859	5.09958563082187e-06	0.00442287061761181	101.855597009222	-1.7590330467892	0.385697999760805	-4.56064861077859	5.09958563082187e-06	0.00442287061761181
"AB_014931_T.1"	41438.4612925673	-1.05606933642435	0.233116423738864	-4.53022279377175	5.89215184217164e-06	0.00498562272460045	41438.4612925673	-1.05606933642435	0.233116423738864	-4.53022279377175	5.89215184217164e-06	0.00498562272460045
"AB_023406_T.1"	362.986087408856	-1.80675125374346	0.401157553832701	-4.50384452812011	6.67350366685386e-06	0.00551231402882128	362.986087408856	-1.80675125374346	0.401157553832701	-4.50384452812011	6.67350366685386e-06	0.00551231402882128
"AB_002059_T.1"	37.4609488460948	-2.08293516040423	0.465629535119224	-4.47337422414774	7.69948546877054e-06	0.00592048799517092	37.4609488460948	-2.08293516040423	0.465629535119224	-4.47337422414774	7.69948546877054e-06	0.00592048799517092
"AB_009859_T.1"	1494.52636013768	-1.3405634182396	0.299459127046852	-4.47661566190921	7.58355916819514e-06	0.00592048799517092	1494.52636013768	-1.3405634182396	0.299459127046852	-4.47661566190921	7.58355916819514e-06	0.00592048799517092
"AB_012401_T.1"	257.418634623372	-1.09432951904511	0.245359099714594	-4.46011385075202	8.19161258411749e-06	0.00592048799517092	257.418634623372	-1.09432951904511	0.245359099714594	-4.46011385075202	8.19161258411749e-06	0.00592048799517092
"AB_022326_T.1"	24310.8751386123	-0.820563938098265	0.183936285852866	-4.46113138739057	8.1528084189025e-06	0.00592048799517092	24310.8751386123	-0.820563938098265	0.183936285852866	-4.46113138739057	8.1528084189025e-06	0.00592048799517092
