"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"	"ID.baseMean"	"ID.log2FoldChange"	"ID.lfcSE"	"ID.stat"	"ID.pvalue"	"ID.padj"
"AB_013716_T.1"	213.810903097194	-5.20505847002814	0.416075650246504	-12.5098848417215	6.59197241150166e-36	2.20699236337076e-31	213.810903097194	-5.20505847002814	0.416075650246504	-12.5098848417215	6.59197241150166e-36	2.20699236337076e-31
"AB_040651_T.1"	9364.50307779721	-1.92549292199582	0.277030957606759	-6.95046119982383	3.64093931106999e-12	6.09493240673116e-08	9364.50307779721	-1.92549292199582	0.277030957606759	-6.95046119982383	3.64093931106999e-12	6.09493240673116e-08
"AB_041774_T.1"	78.0142717985111	-3.16394908921504	0.534854510994679	-5.91553221329476	3.30804154929014e-09	3.6917743690078e-05	78.0142717985111	-3.16394908921504	0.534854510994679	-5.91553221329476	3.30804154929014e-09	3.6917743690078e-05
"AB_023350_T.1"	927.7894517625	4.73291481561918	0.807085858800166	5.8642023819563	4.51296768904316e-09	3.77735395572912e-05	927.7894517625	4.73291481561918	0.807085858800166	5.8642023819563	4.51296768904316e-09	3.77735395572912e-05
"AB_019246_T.1"	208.378590770086	-1.57744477752451	0.29799217689689	-5.29357781788457	1.1994616604855e-07	0.00066929960655091	208.378590770086	-1.57744477752451	0.29799217689689	-5.29357781788457	1.1994616604855e-07	0.00066929960655091
"AB_029697_T.1"	186.063676443518	4.67670041787878	0.878037239566764	5.32631215070824	1.00226830689665e-07	0.00066929960655091	186.063676443518	4.67670041787878	0.878037239566764	5.32631215070824	1.00226830689665e-07	0.00066929960655091
"AB_023572_T.1"	5200.54816242566	12.1160067941014	2.36907166553039	5.11424241418585	3.1500261358691e-07	0.00150661250041282	5200.54816242566	12.1160067941014	2.36907166553039	5.11424241418585	3.1500261358691e-07	0.00150661250041282
"AB_000550_T.1"	51.4423703326591	3.98835519532599	0.791101134484224	5.04152379698746	4.61839409567564e-07	0.00171804260359134	51.4423703326591	3.98835519532599	0.791101134484224	5.04152379698746	4.61839409567564e-07	0.00171804260359134
"AB_021957_T.1"	58.7482342623913	2.17062301110708	0.429244911121912	5.05684040710874	4.26259663714138e-07	0.00171804260359134	58.7482342623913	2.17062301110708	0.429244911121912	5.05684040710874	4.26259663714138e-07	0.00171804260359134
"AB_011309_T.1"	378.594415338516	-1.13664286507869	0.227641793777213	-4.99312031511707	5.94115203458278e-07	0.00190848660855831	378.594415338516	-1.13664286507869	0.227641793777213	-4.99312031511707	5.94115203458278e-07	0.00190848660855831
"AB_021959_T.1"	47.3277476458954	2.46694614977902	0.49510260066999	4.9826968116117	6.2704159779395e-07	0.00190848660855831	47.3277476458954	2.46694614977902	0.49510260066999	4.9826968116117	6.2704159779395e-07	0.00190848660855831
"AB_033732_T.1"	12762.123229233	11.153316978949	2.27463597873271	4.90334149430051	9.42199749837099e-07	0.00262873730204551	12762.123229233	11.153316978949	2.27463597873271	4.90334149430051	9.42199749837099e-07	0.00262873730204551
"AB_008062_T.1"	37.7933399123515	-4.99451942039968	1.02191358638061	-4.88741855178688	1.02166739847671e-06	0.00263118650007694	37.7933399123515	-4.99451942039968	1.02191358638061	-4.88741855178688	1.02166739847671e-06	0.00263118650007694
"AB_009199_T.1"	372.399775135822	-2.30368252407804	0.480627269175351	-4.79307494980599	1.64244228513295e-06	0.00318226765131072	372.399775135822	-2.30368252407804	0.480627269175351	-4.79307494980599	1.64244228513295e-06	0.00318226765131072
"AB_010334_T.1"	1279.22245555201	-2.66296292639597	0.554821524912078	-4.79967486268303	1.58923424734434e-06	0.00318226765131072	1279.22245555201	-2.66296292639597	0.554821524912078	-4.79967486268303	1.58923424734434e-06	0.00318226765131072
"AB_024145_T.1"	169.627291490679	2.60006907990371	0.543392764035304	4.78487983644696	1.71089658672619e-06	0.00318226765131072	169.627291490679	2.60006907990371	0.543392764035304	4.78487983644696	1.71089658672619e-06	0.00318226765131072
"AB_038745_T.1"	64.4070689099467	-1.79304159011195	0.374498204304688	-4.78785096831372	1.68576756652692e-06	0.00318226765131072	64.4070689099467	-1.79304159011195	0.374498204304688	-4.78785096831372	1.68576756652692e-06	0.00318226765131072
"AB_040148_T.1"	34.5876138248758	3.61811966164967	0.749762747528698	4.82568609013371	1.39522119102812e-06	0.00318226765131072	34.5876138248758	3.61811966164967	0.749762747528698	4.82568609013371	1.39522119102812e-06	0.00318226765131072
