"logFC"	"logCPM"	"PValue"	"FDR"
"AB_016918_T.1"	-1.07844155330121	7.80495510696143	0.000115234385448183	0.133292476622359
"AB_032645_T.1"	-3.3842445235453	2.95849689214182	0.000116659314377669	0.133292476622359
"AB_040445_T.1"	6.07557250061166	-0.539021584694919	0.000124019739205286	0.138068949661926
"AB_014823_T.1"	1.02841185958545	5.07651932687313	0.000152687485832202	0.165734631496564
"AB_024194_T.1"	-3.80759804335795	1.60984291970674	0.000161261937315269	0.166936909232124
"AB_022224_T.1"	-4.08800403616451	0.365777105393011	0.000163240874892965	0.166936909232124
"AB_026831_T.1"	-1.69225169868747	2.83850833355759	0.00017398378668691	0.166936909232124
"AB_002103_T.1"	2.33502010326889	1.0225983081234	0.000177619341987124	0.166936909232124
"AB_003359_T.1"	1.68053783885036	5.54810318226852	0.00018344747294727	0.166936909232124
"AB_026939_T.1"	2.25359199519907	2.40178765766686	0.000183698420595735	0.166936909232124
"AB_039751_T.1"	8.23159151424321	-0.38484331952299	0.000189491222676636	0.166936909232124
"AB_021689_T.1"	1.24600096192293	4.91633993394237	0.000193725169061668	0.166936909232124
"AB_020254_T.1"	-1.27090308148807	6.04766241966071	0.000195993590047883	0.166936909232124
"AB_030539_T.1"	-5.34545783736519	-0.0365247234328199	0.000204662378027834	0.166936909232124
"AB_030948_T.1"	1.90380515086301	1.44490730152397	0.000208233383491954	0.166936909232124
"AB_043152_T.1"	-5.78524443537465	3.49316870623519	0.000208473327407127	0.166936909232124
"AB_041457_T.1"	-1.96600924378205	1.83202146824173	0.000208542786811167	0.166936909232124
"AB_002349_T.1"	-1.21500147819781	4.92729001860052	0.000209121522669293	0.166936909232124
"AB_029098_T.1"	-6.22830375560931	1.059910452364	0.000213829935076211	0.166936909232124
"AB_025627_T.1"	-8.84328595501841	2.34958837714956	0.000215313163135081	0.166936909232124
"AB_027457_T.1"	1.24686958569919	6.0753510158327	0.000229456930542394	0.174781772110345
"AB_041421_T.1"	7.42654343258926	-1.15664575734485	0.000237080813320937	0.176737917256299
"AB_025585_T.1"	-3.75489056519324	0.933411574230603	0.000240166224103406	0.176737917256299
"AB_032114_T.1"	5.67363748890561	0.988183120708007	0.000277083554343645	0.197216687021529
"AB_022351_T.1"	-3.40130816415065	0.558567571446003	0.000279884959473286	0.197216687021529
"AB_013716_T.1"	-1.97444210431324	2.67423031550485	0.00028170281924238	0.197216687021529
"AB_029279_T.1"	-2.01626081528554	1.60706438465689	0.000296286098768807	0.197216687021529
"AB_033625_T.1"	-3.04243674186037	0.958663948303849	0.000306668298841261	0.197216687021529
"AB_033604_T.1"	3.78333053361841	1.53216661520961	0.00030808036115019	0.197216687021529
"AB_040295_T.1"	3.90474709399394	1.54397780455102	0.000309747778105179	0.197216687021529
"AB_030538_T.1"	-3.05717618386395	0.950533111602711	0.000311737007631285	0.197216687021529
"AB_004879_T.1"	9.18698707421527	0.468220995482594	0.000314401507013443	0.197216687021529
"AB_041364_T.1"	-3.86401649776597	-2.07603400020282	0.000316272383818639	0.197216687021529
"AB_024550_T.1"	-3.47207639722091	1.32983837388696	0.000318440475964672	0.197216687021529
"AB_012696_T.1"	5.5412456655169	-2.52363519406612	0.000324539724601306	0.197216687021529
"AB_043323_T.1"	-1.25163053040287	6.44307380500163	0.000327044116853611	0.197216687021529
