"logFC"	"logCPM"	"PValue"	"FDR"
"AB_038019_T.1"	1.58161864393453	3.83573486033606	8.1517812622737e-05	0.0765775648812617
"AB_010990_T.1"	7.08891269038495	-1.97088708463277	8.17101871773295e-05	0.0765775648812617
"AB_009859_T.1"	1.32902163507655	5.49688281622396	8.18518013608978e-05	0.0765775648812617
"AB_001969_T.1"	6.46788665379554	1.52928932483472	8.28582177897226e-05	0.0765775648812617
"AB_042809_T.1"	2.17508415435403	2.28613149624406	8.6524247785187e-05	0.0780153266371413
"AB_037487_T.1"	-3.99283931433285	0.719735698102712	9.19545740434089e-05	0.0809375403151605
"AB_023406_T.1"	1.75450582699856	3.46807320196504	0.000100828407715666	0.0866842924751797
"AB_002607_T.1"	1.95556316214516	1.91890524753002	0.000104275636347921	0.0876104937388626
"AB_039076_T.1"	-1.40616552211713	4.29116814777909	0.000108855572746764	0.0894260625178303
"AB_001800_T.1"	6.65492922485765	-2.31168222706884	0.00011478364175538	0.0922461232263668
"AB_023926_T.1"	-1.72559942390143	4.90412490830144	0.000120122534060348	0.094482762534956
"AB_010580_T.1"	1.32948919260818	4.57120928738362	0.000130601315248662	0.100267758290848
"AB_009899_T.1"	1.58047293885574	4.95484493638524	0.000132901973497392	0.100267758290848
"AB_027644_T.1"	3.98076666112967	1.4563294570479	0.0001399265719119	0.103405880954061
"AB_001045_T.1"	-1.63860865478457	3.36841982278996	0.000142655808500788	0.103405880954061
"AB_033604_T.1"	4.62720489666276	2.12947741863203	0.000154771472920785	0.109457695017313
"AB_034551_T.1"	3.94631391828002	-0.52918292398601	0.000156926472514542	0.109457695017313
"AB_000214_T.1"	1.97242362331001	2.15317775499706	0.000171942500670023	0.117710562310544
"AB_044238_T.1"	1.37092265328775	6.40637124352372	0.000181646653453566	0.122092972452208
"AB_016800_T.1"	-1.4058454218955	5.15117688910108	0.000191207385170038	0.124951465113135
"AB_001073_T.1"	1.42074099305028	4.94297305500574	0.00019265942197167	0.124951465113135
"AB_022022_T.1"	5.73293088086599	2.82256264839407	0.000222816338543752	0.140375165115882
"AB_013069_T.1"	2.72509758100155	3.27357892618636	0.000224035239716431	0.140375165115882
"AB_024723_T.1"	1.51662200568941	3.90784962676942	0.000228244000087593	0.140628736587303
"AB_021233_T.1"	-1.76928913731565	3.68542710022634	0.000240809533907375	0.145938472942423
"AB_008993_T.1"	-1.96671120850464	4.39991254327293	0.000257233210789981	0.152637622710291
"AB_038465_T.1"	-4.17479852457705	2.19950384502541	0.000265431644549027	0.152637622710291
"AB_028260_T.1"	-2.19325798978351	0.984566968114288	0.000267966954152385	0.152637622710291
"AB_040586_T.1"	3.70498632498826	0.289780434169159	0.000268379286847245	0.152637622710291
"AB_003275_T.1"	1.39580608160986	4.18484955758679	0.000279640042946625	0.154753905105118
"AB_006793_T.1"	2.25085887571664	4.36554431788227	0.000280829430996311	0.154753905105118
"AB_046084_T.1"	1.63165760805997	3.7105905292524	0.000284658773727224	0.154753905105118
"AB_016713_T.1"	2.22810142968446	2.41625233161515	0.00030200831907159	0.160013453553284
"AB_043796_T.1"	4.38447425782591	-1.48551862845226	0.000302990200950278	0.160013453553284
"AB_018051_T.1"	6.2832665882297	-2.59476338681854	0.000313656129889047	0.163313236756877
"AB_021733_T.1"	-1.61943207024405	5.66322501260523	0.000331477725462614	0.17019539659586
"AB_002228_T.1"	1.39630071661359	4.46344702631637	0.000347996993595389	0.174587550629279
"AB_023847_T.1"	4.50851518675019	5.81360377544959	0.000352109222325915	0.174587550629279
"AB_020262_T.1"	-1.75996889739412	3.46814284914544	0.000354200018859444	0.174587550629279
"AB_011541_T.1"	1.2942596328167	10.3946411139716	0.000375970111411568	0.182879777350827
"AB_019246_T.1"	1.88864447801141	2.71828087556535	0.000386366654198646	0.185496136005397
"AB_030580_T.1"	-3.96680946059691	2.0107265882071	0.000407206254960897	0.192994882479416
"AB_015108_T.1"	3.09747050197061	0.80405386775054	0.000429105779344152	0.20079977785816
"AB_012631_T.1"	3.26346965370192	-0.747169691290286	0.000446135572760027	0.206159248172409
"AB_028563_T.1"	6.14439095837537	-2.69726512027107	0.000458356831514318	0.209191794412609
"AB_019390_T.1"	2.73693820572123	-0.727814989981061	0.000472441070176878	0.212990261979254
"AB_023740_T.1"	2.42071436072558	3.68337680976746	0.000497401743173005	0.220009145313198
"AB_014706_T.1"	6.16161619183511	-2.68993515472732	0.000499912578616874	0.220009145313198
"AB_042711_T.1"	1.9121198908235	4.19097069667113	0.000507822291928138	0.220068872817834
"AB_008992_T.1"	-2.19321943132722	3.65098659642842	0.00051195420532173	0.220068872817834
"AB_044240_T.1"	-3.00181202243282	1.72265263993218	0.000524807384401458	0.221684609637236
"AB_031738_T.1"	4.44552475740707	2.09114412535724	0.000527706276998399	0.221684609637236
"AB_025706_T.1"	2.31158045957316	2.29528563310305	0.000578573836068228	0.238871761633484
"AB_030104_T.1"	-4.30878693722846	2.54794272412431	0.000581542375757778	0.238871761633484
"AB_001346_T.1"	1.64703777280631	3.93756076950887	0.000599480496778705	0.241997085800049
"AB_027823_T.1"	1.09568588871608	6.3423363305547	0.000602243342718148	0.241997085800049
"AB_025173_T.1"	-4.98158119566318	3.44774661265439	0.000619723179738051	0.243919442466475
"AB_013344_T.1"	3.43482781999452	4.08104540280838	0.00062022364184832	0.243919442466475
"AB_040057_T.1"	-1.5461345218477	2.71628723701277	0.000633785109382005	0.246629136038252
"AB_041144_T.1"	2.03415847904177	0.82479320540057	0.000647527715931286	0.249352131276539
"AB_025735_T.1"	1.07826604794574	6.54760083104269	0.000661073606793368	0.251944011298322
"AB_020742_T.1"	1.24470598206602	4.99596530187042	0.000688389340911995	0.259346117016761
"AB_020427_T.1"	4.52407411752365	1.20239681194433	0.000697835135072946	0.259346117016761
"AB_031444_T.1"	-3.4239108333774	1.32399031181862	0.000701542190588512	0.259346117016761
"AB_021457_T.1"	-4.00028124669597	-1.61954764646004	0.000715005879076229	0.261706310274159
"AB_031945_T.1"	4.38985420740654	4.2095098706065	0.000741639797613464	0.265777761639131
"AB_020572_T.1"	1.43440884646994	3.76077429402209	0.000754936170979915	0.265777761639131
"AB_015492_T.1"	5.60569963312098	1.20628236301157	0.000759839596973646	0.265777761639131
"AB_012029_T.1"	1.42585843928918	4.09635897953285	0.000760129825828129	0.265777761639131
"AB_037978_T.1"	3.6780475082596	-0.949453407125621	0.000762076464340725	0.265777761639131
"AB_037899_T.1"	3.91161672834091	-1.0247740740398	0.000781773642372456	0.270099140291822
"AB_025657_T.1"	2.69262388969947	0.074536798702859	0.000805693199765501	0.273690833482289
"AB_029245_T.1"	-2.42738961670603	1.02047055094097	0.000812320176194458	0.273690833482289
"AB_020379_T.1"	2.98853274519544	0.271242755215619	0.000814379779351109	0.273690833482289
"AB_036268_T.1"	1.62128361722575	3.3323093615226	0.000859503135411873	0.286253260449605
"AB_039459_T.1"	-5.8698299277177	-2.62528576190015	0.000881979460899784	0.29111622062985
"AB_021367_T.1"	4.05256130091907	2.23854364912176	0.000934317885681397	0.301866272510552
"AB_036507_T.1"	1.38241868696598	6.05843473076556	0.000935936169215596	0.301866272510552
"AB_006268_T.1"	3.58098069416242	-0.382830839652265	0.000939045156316637	0.301866272510552
"AB_029687_T.1"	-2.39102738644773	1.99949472478637	0.000950025011757519	0.302763143402172
"AB_002059_T.1"	2.11009634657921	0.246709859706977	0.000969663378409935	0.306380476692807
"AB_007113_T.1"	-2.10344602268611	1.09857594140852	0.000988246779949481	0.309605991196376
"AB_016706_T.1"	-2.63872641298793	-0.217300746813607	0.00104389966225629	0.3225566855424
"AB_019340_T.1"	1.47276709685241	4.43979120688798	0.00104703533502186	0.3225566855424
"AB_014931_T.1"	1.0072862421254	10.2700567698684	0.00106959050109605	0.324394072189113
"AB_032550_T.1"	1.09332277961034	4.38167195202849	0.001078721585054	0.324394072189113
"AB_043753_T.1"	-1.71648301306252	2.33113889726198	0.00108203111391287	0.324394072189113
"AB_042707_T.1"	2.16331352636945	1.3941514963149	0.00108809957129003	0.324394072189113
"AB_029888_T.1"	-5.79096580917838	-2.67146292821919	0.00112101724340056	0.331534123632254
"AB_038851_T.1"	-8.40038122674352	-0.642820020074232	0.00113586089702129	0.333257981278438
"AB_025151_T.1"	-5.83666084246072	-2.65579274760317	0.00119038754083404	0.343585384489392
"AB_025243_T.1"	2.61296990046649	-0.794397780474589	0.00119672018585403	0.343585384489392
"AB_017370_T.1"	1.80428052022874	3.73931342075053	0.00119894272341299	0.343585384489392
"AB_021750_T.1"	2.96997349201717	4.53847807201849	0.00121582281506714	0.345742598672322
"AB_029237_T.1"	-3.82940300811144	-1.71286236018607	0.00123340523289667	0.348065073662017
"AB_028482_T.1"	-1.31723237193403	4.67651165736076	0.00127636468950216	0.357459468496333
"AB_009458_T.1"	1.73777832445255	1.6086493866345	0.00129149755433427	0.358760038690245
"AB_041519_T.1"	1.08795741448989	4.6723024794868	0.00130330414445145	0.358760038690245
"AB_030049_T.1"	1.89789680141721	2.44386284551769	0.00131569199420091	0.358760038690245
"AB_041464_T.1"	1.76300651407041	1.75199492898587	0.00131982701963518	0.358760038690245
"AB_000007_T.1"	-1.48727862301285	4.36121418006715	0.00135826719776656	0.366514027496599
"AB_037280_T.1"	5.43192644260778	-2.10673657886389	0.00139673170474106	0.374162156962807
"AB_003581_T.1"	1.38228649121255	5.1793853390491	0.00142107784627136	0.377875768507291
"AB_008506_T.1"	-6.09118805860138	-2.47267563937599	0.00143103785952772	0.377875768507291
"AB_008534_T.1"	1.78051993611003	3.80026848186646	0.00145255370195536	0.380836916694224
"AB_031519_T.1"	-2.73600046801695	0.0430555535253654	0.00147183203273961	0.383173849199422
"AB_044899_T.1"	1.38514432852323	5.1688305352313	0.00149475979851368	0.384187667582198
"AB_028659_T.1"	-5.85866074072832	-2.66628053454834	0.00149651114834009	0.384187667582198
"AB_028152_T.1"	-1.00970125868888	6.12087277876771	0.00154794082841707	0.394320432069347
"AB_034539_T.1"	-5.90815657246095	-2.55367447827585	0.00155731397646951	0.394320432069347
"AB_011806_T.1"	1.88170179446587	1.07689667197943	0.00157602850383003	0.394756950455373
"AB_000629_T.1"	-5.79398372383486	-2.69473805730645	0.00158122281901516	0.394756950455373
"AB_018613_T.1"	2.41436418485468	1.25919861432261	0.00159622939217428	0.394756950455373
"AB_023861_T.1"	1.34752792616039	4.40090426236619	0.00160175131379317	0.394756950455373
"AB_008312_T.1"	1.3943236920803	8.14687624884501	0.00162565060855512	0.396732633785784
"AB_027935_T.1"	-1.48453391377926	2.46057385057394	0.00164187729249674	0.396732633785784
"AB_044203_T.1"	-1.65669864362584	3.60312727566662	0.00164196312944235	0.396732633785784
"AB_043581_T.1"	-3.89175629246289	-0.598894486837059	0.00165878560936574	0.398194716928784
"AB_032173_T.1"	-6.00796737085708	-2.53081658401703	0.00168314497062978	0.400231912252925
"AB_013884_T.1"	1.73781380006135	2.87171281317072	0.00169020382639273	0.400231912252925
"AB_029882_T.1"	-1.5169212484099	2.44406241968191	0.00169975141267337	0.400231912252925
"AB_023895_T.1"	1.0933243994344	4.72164738682855	0.00173438333795895	0.403406117093735
"AB_022751_T.1"	-1.05411893777688	4.40669173268438	0.00173505660619735	0.403406117093735
"AB_034935_T.1"	-2.31290062039233	0.493324051429312	0.00177523276401848	0.41016753012647
"AB_021533_T.1"	7.92872297761449	-1.22775453523004	0.00178634193087832	0.410170736029253
"AB_043188_T.1"	-2.35733406290991	0.0810845024101235	0.00183060575130435	0.417739712433451
"AB_024497_T.1"	4.02661948407613	1.51071656729158	0.0018441063317925	0.418238790636227
"AB_001142_T.1"	-3.71175675967477	-1.85251475190744	0.00186194105906436	0.419708762631043
"AB_011663_T.1"	0.965755885136982	10.5353839698445	0.00187543264720354	0.420187843041335
"AB_022278_T.1"	-3.8019182895629	-1.09438596753657	0.00188878950860689	0.420631147916743
"AB_021689_T.1"	1.10895357788515	4.89179436365564	0.0019443997313368	0.430422570467418
"AB_044465_T.1"	4.23890779343049	-2.4394938980562	0.00198079918729876	0.431161554485259
"AB_044050_T.1"	2.60377787360369	0.478754177265609	0.00198192758557474	0.431161554485259
"AB_000631_T.1"	1.07390290984515	8.31749065382338	0.00198272733884695	0.431161554485259
"AB_035124_T.1"	-2.29982060007852	0.381134437096255	0.00200587649272481	0.431891855809627
"AB_014250_T.1"	2.6158221537776	4.19090177489522	0.00200945139578165	0.431891855809627
"AB_043683_T.1"	-3.21262592517835	-1.83852141645686	0.00203689039952083	0.435258753118417
"AB_020431_T.1"	2.8844693320343	0.885106743601913	0.00207809111017971	0.437988770412248
"AB_003660_T.1"	2.15034833118693	1.39378282139137	0.00208792962490822	0.437988770412248
"AB_030160_T.1"	3.01886262074825	0.459931445253008	0.0020933133121394	0.437988770412248
"AB_016237_T.1"	-5.94220209726414	-2.60065963550879	0.00211397740473716	0.437988770412248
"AB_037956_T.1"	0.987896939106243	7.99081649662105	0.00213350227294584	0.437988770412248
"AB_032197_T.1"	-3.03955399693042	2.387490844933	0.00214917588126673	0.437988770412248
"AB_031028_T.1"	1.15121448150639	5.45067389551687	0.00215517613547362	0.437988770412248
"AB_035375_T.1"	1.06472179302213	5.71990184707353	0.00215613046834946	0.437988770412248
"AB_018101_T.1"	-1.56407113923488	4.84495030538576	0.0021565253024741	0.437988770412248
"AB_040441_T.1"	-2.27621355807232	2.43109087768762	0.00216814393490157	0.437988770412248
"AB_019458_T.1"	2.63347442724137	3.90092149805129	0.00220711931877141	0.44343905965403
"AB_045062_T.1"	7.30467117158724	-1.79100394617623	0.00228481305694154	0.451525140299811
"AB_000072_T.1"	-6.45829714319989	-2.31361314826217	0.0023159794246355	0.451525140299811
"AB_044148_T.1"	-3.35398575558011	-1.43922485483773	0.00232838241031174	0.451525140299811
"AB_045593_T.1"	-1.26845842975494	6.20198420306108	0.00232999378936989	0.451525140299811
"AB_009919_T.1"	0.986330635800381	7.28858457819858	0.00233579223939379	0.451525140299811
"AB_008526_T.1"	-1.32959978246725	7.23532934259281	0.0023671555308808	0.451525140299811
"AB_026276_T.1"	-2.28399407944047	5.42826667564418	0.00236908633826928	0.451525140299811
"AB_002327_T.1"	1.41783872118249	2.26054839235743	0.0023817319284146	0.451525140299811
"AB_000952_T.1"	1.30424323211498	3.89914375656293	0.00239330633540407	0.451525140299811
"AB_030413_T.1"	5.82370235964736	-0.817559451606197	0.00240167879117858	0.451525140299811
"AB_038795_T.1"	1.20870844522664	5.4519508762192	0.00240438495648159	0.451525140299811
"AB_021649_T.1"	1.07904036488571	5.3865821758347	0.00241372485810775	0.451525140299811
"AB_035901_T.1"	-2.04763514120712	2.27112277889711	0.00241866634686375	0.451525140299811
"AB_002122_T.1"	0.916808466217728	5.77340803187405	0.00242068818757232	0.451525140299811
"AB_004760_T.1"	1.11030010633302	6.35370045441851	0.00250267454913118	0.451525140299811
"AB_039124_T.1"	-5.80634007602754	-2.65946143965786	0.00250632955727883	0.451525140299811
"AB_038807_T.1"	-6.35173111166078	2.2255370123718	0.0025077109213155	0.451525140299811
"AB_001851_T.1"	1.9216606448454	0.94033699983809	0.0025129072505776	0.451525140299811
"AB_021888_T.1"	3.00526976575705	3.19137607084904	0.00251700890154253	0.451525140299811
"AB_034084_T.1"	-5.89115749167176	-2.54986473261273	0.00252089323498655	0.451525140299811
"AB_041045_T.1"	1.66821048096038	1.90501451179672	0.00253127577773015	0.451525140299811
"AB_008237_T.1"	1.19777847443151	5.76836005063776	0.00254037795660202	0.451525140299811
"AB_043247_T.1"	3.00550202299215	1.72776230184953	0.00255719458922649	0.451525140299811
"AB_028910_T.1"	1.86198664322818	0.514994852630619	0.00256145339351731	0.451525140299811
"AB_034552_T.1"	-5.67866345228338	-2.71450814708647	0.00256270937552752	0.451525140299811
"AB_006204_T.1"	1.02339922022673	5.3535223853405	0.00256492857235881	0.451525140299811
"AB_001754_T.1"	-1.42258548555672	3.38029861031585	0.00258943757947253	0.453679281696401
"AB_027662_T.1"	-1.42669295338562	3.81747482848502	0.00261842738605938	0.454749992872607
"AB_039209_T.1"	1.84892994208684	3.38237935932511	0.00262015117079272	0.454749992872607
"AB_023391_T.1"	-5.59873045719445	-2.79536411219521	0.00265450765647003	0.458559995534506
"AB_007214_T.1"	1.24975351445699	3.85229438263306	0.00274609008839539	0.472174225059538
"AB_037087_T.1"	-1.55261624635916	4.49764520576709	0.00279635490077314	0.478590962832321
"AB_041927_T.1"	1.42311205627541	3.16209724470991	0.0028155126183236	0.479458503937512
"AB_044333_T.1"	1.3657652099688	4.08882680773061	0.00282736295873127	0.479458503937512
"AB_028923_T.1"	0.909096684639743	8.77702344262066	0.00286044018303693	0.482852751993193
"AB_035741_T.1"	-2.8522722056749	1.37991381939702	0.00292152911154294	0.48869317653876
"AB_015960_T.1"	2.66251777658926	2.2160696615062	0.00292551114200085	0.48869317653876
"AB_021349_T.1"	-4.27961447655102	-2.11324814487901	0.00294674073409571	0.48869317653876
"AB_035187_T.1"	-2.15187837334868	3.18276215962313	0.00294791653235618	0.48869317653876
"AB_031085_T.1"	-5.85479352909485	-0.057050574928243	0.00296500156922341	0.489331151835049
"AB_007648_T.1"	0.912833860061683	8.8752186862389	0.00298311066178617	0.489616720576637
"AB_026714_T.1"	1.38768167336502	5.10271482888717	0.00300391958504263	0.489616720576637
"AB_022187_T.1"	-1.770497470291	2.54084114003816	0.00300646493104568	0.489616720576637
"AB_029674_T.1"	-5.67236180582978	-2.73869565106516	0.00308086212973937	0.497975155478986
"AB_004761_T.1"	1.03420222305306	4.90863300024143	0.00308473032364985	0.497975155478986
"AB_014663_T.1"	1.01225682568978	4.8636809807559	0.00311194374769259	0.499047826374165
"AB_023412_T.1"	-5.59959676471031	-2.76863500658915	0.00312381233742532	0.499047826374165
"AB_016551_T.1"	1.45332779240261	2.93035185015293	0.00313187339641869	0.499047826374165
"AB_001520_T.1"	-5.82355430326433	-2.70630775006874	0.00316837647939165	0.502697603820389
"AB_003100_T.1"	1.34697551239819	3.20399992656194	0.00318200488315699	0.502702378292938
"AB_012469_T.1"	-1.84520121099926	3.23484885029561	0.00321605391958194	0.504044456300427
"AB_012143_T.1"	1.74053272797822	1.26778738646995	0.00324074247224996	0.504044456300427
"AB_003135_T.1"	1.16027597618776	4.02690794172957	0.00326153412472577	0.504044456300427
"AB_026162_T.1"	-3.99125435768132	-2.28149129737692	0.00326663447682356	0.504044456300427
"AB_028366_T.1"	4.14627162400233	-1.3991433196284	0.00327012955640559	0.504044456300427
"AB_018137_T.1"	1.2346669202643	3.26757651191531	0.00328402156221987	0.504044456300427
"AB_041681_T.1"	6.1073005571904	-0.966803803977289	0.00328729181276239	0.504044456300427
"AB_002224_T.1"	2.06403004291712	3.45847681342444	0.00329957688878769	0.504044456300427
"AB_043733_T.1"	-2.33295258052568	1.76600742419299	0.00334355871762969	0.508661229108372
"AB_002563_T.1"	-5.59156733892324	-2.76833519640281	0.00343862883580552	0.519829903604387
"AB_032371_T.1"	3.844556103431	-2.5030604686323	0.00344509647216714	0.519829903604387
"AB_031566_T.1"	-2.28603074033854	1.60335843703384	0.00348869638629396	0.522827340592695
"AB_034280_T.1"	2.20277022302005	-0.187504507863988	0.00349324694672137	0.522827340592695
"AB_040711_T.1"	-2.01312241382425	2.85179552219271	0.00353291368973127	0.526632069685426
"AB_024906_T.1"	-4.02710561568955	-1.66493588934238	0.00359144051570121	0.533206317206595
"AB_016001_T.1"	-2.94399651024325	1.44419243980071	0.00361019422893789	0.533846641021504
"AB_040455_T.1"	2.34240079219672	2.53492987691513	0.00363103221937266	0.534788840979158
"AB_038796_T.1"	-1.89005097410254	2.25803917766849	0.00370876558444145	0.544070024308062
"AB_014232_T.1"	0.938512829191654	8.24618919217418	0.00377331154637791	0.55135091401778
"AB_002995_T.1"	1.05401860633794	4.51736088851488	0.00379552471842952	0.551677878651953
"AB_006715_T.1"	1.33613034374284	5.92227341298655	0.00380539545164056	0.551677878651953
"AB_040484_T.1"	1.50313367557516	5.33300669301406	0.00386724570611664	0.558454450248906
"AB_021628_T.1"	3.44494116009182	-2.45253047416914	0.00392286319941727	0.564281738350419
"AB_038722_T.1"	1.69078356342234	3.52422998946932	0.00396872508267595	0.567198957905843
"AB_039697_T.1"	1.03524336991551	4.8163888090572	0.00397791248060666	0.567198957905843
"AB_021696_T.1"	-1.31821937916517	4.3913103979346	0.00399068241027512	0.567198957905843
"AB_039771_T.1"	3.93887577330671	-2.64409335180317	0.00401303388410974	0.567198957905843
"AB_013919_T.1"	1.77023238804821	6.65320767425527	0.00401985844436623	0.567198957905843
"AB_036645_T.1"	-1.72645908876231	1.9282194671453	0.00408677345250093	0.574448064608572
"AB_018021_T.1"	-2.48974945449968	-1.2371921267971	0.00418519935896641	0.586054734478296
"AB_041119_T.1"	-1.25129487923342	3.19487249115811	0.00421310745729899	0.586109752880508
"AB_013814_T.1"	0.946786106149686	6.47107527242441	0.00421730129480132	0.586109752880508
"AB_007786_T.1"	-0.999073652375705	6.1776279027984	0.00425529190986517	0.589174649153168
"AB_035140_T.1"	6.14238328548251	-2.69643176058411	0.00427530162722157	0.589736382668385
"AB_020610_T.1"	2.0173301614276	1.09126378095887	0.00430537720177181	0.591677265409295
"AB_034231_T.1"	1.21530181082569	3.87325151339685	0.00440211785675211	0.602731455290415
"AB_015112_T.1"	2.32974327597031	2.64145045530812	0.00445534524959993	0.605534229982324
"AB_023143_T.1"	5.58294758300548	-3.06522697666726	0.00449270722993812	0.605534229982324
"AB_044212_T.1"	-0.984936000890365	5.06380878391597	0.00452862551307303	0.605534229982324
"AB_029310_T.1"	3.72551136488197	-2.59372845967586	0.00456334565593584	0.605534229982324
"AB_040673_T.1"	-5.41086675908482	-2.90121766369013	0.00456518871203083	0.605534229982324
"AB_020112_T.1"	1.20180371728713	5.00467393909748	0.00457489814545525	0.605534229982324
"AB_040916_T.1"	3.55959745425955	0.0573783308313735	0.00462304025999425	0.605534229982324
"AB_043810_T.1"	1.51739653092029	4.61566770908862	0.00463850146352724	0.605534229982324
"AB_040651_T.1"	1.1511985946931	7.38925378629793	0.00465112712932376	0.605534229982324
"AB_040723_T.1"	-3.00871275125691	-1.46410082806013	0.00465934438653866	0.605534229982324
"AB_042614_T.1"	-1.25578367924223	3.13208619853093	0.00469288253431377	0.605534229982324
"AB_006716_T.1"	1.45074663520992	4.82136566021588	0.00474771210619046	0.605534229982324
"AB_027681_T.1"	2.04806906947834	1.71443746694124	0.0047494541145712	0.605534229982324
"AB_035926_T.1"	2.03165655998771	0.386979495956433	0.00475958372226186	0.605534229982324
"AB_000936_T.1"	1.72279526266037	1.6370647220353	0.00476826246781944	0.605534229982324
"AB_010646_T.1"	-1.79230763017201	1.00887631253004	0.00477918685555315	0.605534229982324
"AB_020138_T.1"	-2.35622439247508	0.142880148099347	0.00478493942906234	0.605534229982324
"AB_014844_T.1"	2.73336880026162	-0.538682518157993	0.00478626789272147	0.605534229982324
"AB_031214_T.1"	-1.81432516653803	2.9009905388449	0.00481395094404953	0.605534229982324
"AB_038200_T.1"	1.91081962354846	-0.14659724652271	0.00482852587624652	0.605534229982324
"AB_036027_T.1"	1.20347416536406	3.04234092117657	0.00485043836476096	0.605534229982324
"AB_025300_T.1"	-3.929940329452	-2.34582808092346	0.00485198094644705	0.605534229982324
"AB_023991_T.1"	1.20867452353466	3.18580792790764	0.00486877065982895	0.605534229982324
"AB_032294_T.1"	-5.57400837609114	-2.82563055387254	0.0048750870621469	0.605534229982324
"AB_026607_T.1"	1.67434750610976	3.73322512646302	0.00488110857392948	0.605534229982324
"AB_001677_T.1"	-2.90828202682198	0.533737257504797	0.00489261474930343	0.605534229982324
"AB_032995_T.1"	-5.38242933229429	-2.92557607511762	0.0049078476582117	0.605534229982324
"AB_028530_T.1"	-5.38242942180465	-2.92557607511762	0.00490799543526924	0.605534229982324
"AB_022119_T.1"	0.987999131759336	4.44124740065917	0.00492536758310745	0.605534229982324
"AB_030440_T.1"	-1.58416583713724	3.46265144800953	0.00492569009919998	0.605534229982324
"AB_011996_T.1"	-1.73369257917921	3.28831305797188	0.00493036689095108	0.605534229982324
"AB_010068_T.1"	3.4840238159027	-1.39996590474703	0.00497331065733704	0.608785921789522
"AB_025634_T.1"	2.07761749713532	2.27411364068838	0.00507665547513402	0.609702706069953
