"FoldChange"	"pValue"	"color"
"AB_028201_T.1"	-2.29131899224631	0	"Col_2"
"AB_021567_T.1"	-1.50671807946706	0	"Col_2"
"AB_035036_T.1"	-1.51262324661438	0	"Col_2"
"AB_002564_T.1"	-1.72983888905844	0	"Col_2"
"AB_032428_T.1"	-2.15420355368148	0	"Col_2"
"AB_036334_T.1"	-1.14040976448527	0	"Col_2"
"AB_031910_T.1"	-1.28100145930905	0	"Col_2"
"AB_010799_T.1"	-1.10568034060083	0	"Col_2"
"AB_039864_T.1"	-1.12224888587945	0	"Col_2"
"AB_044850_T.1"	-1.06700267830598	0	"Col_2"
"AB_008144_T.1"	-2.34325298961044	0	"Col_2"
"AB_032560_T.1"	-1.98823917855796	0	"Col_2"
"AB_011917_T.1"	-3.02006528908245	0	"Col_2"
"AB_027699_T.1"	-2.39779963095445	0	"Col_2"
"AB_029796_T.1"	-1.17462698235876	0	"Col_2"
"AB_029946_T.1"	-1.71465080146353	0	"Col_2"
"AB_041269_T.1"	-2.13685745851517	0	"Col_2"
"AB_034909_T.1"	-1.46518239642618	0	"Col_2"
"AB_021707_T.1"	-1.25763337686897	0	"Col_2"
"AB_033357_T.1"	-2.65010893881526	0	"Col_2"
"AB_015794_T.1"	-1.88248095758816	0	"Col_2"
"AB_033896_T.1"	-1.48596334440659	0	"Col_2"
"AB_012643_T.1"	-1.98803987639594	0	"Col_2"
"AB_023354_T.1"	-1.25273402038708	0	"Col_2"
"AB_015629_T.1"	-1.24401978229207	0	"Col_2"
"AB_000550_T.1"	-2.03974029697323	0	"Col_2"
"AB_036025_T.1"	-1.67831524831234	0	"Col_2"
"AB_039633_T.1"	-1.49820787443473	0	"Col_2"
"AB_027971_T.1"	-1.90855836862691	0	"Col_2"
"AB_045242_T.1"	-1.68203612370455	0	"Col_2"
"AB_011165_T.1"	-1.6409484888445	0	"Col_2"
"AB_021717_T.1"	-1.49467652958529	0	"Col_2"
"AB_042555_T.1"	-2.03208130895527	0	"Col_2"
"AB_001800_T.1"	-2.00513460881209	0	"Col_2"
"AB_026520_T.1"	-1.05053846311021	0	"Col_2"
"AB_038693_T.1"	-1.50119870166836	0	"Col_2"
"AB_032036_T.1"	-1.15006719807268	0	"Col_2"
"AB_045021_T.1"	-1.39666052341491	0	"Col_2"
"AB_000785_T.1"	-1.62124141930271	0	"Col_2"
"AB_010760_T.1"	-2.67523473273839	0	"Col_2"
"AB_029900_T.1"	-1.91268513392842	0	"Col_2"
"AB_030340_T.1"	-1.93126990717014	0	"Col_2"
"AB_001572_T.1"	-1.6976305743107	0	"Col_2"
"AB_033713_T.1"	-2.34730798525055	0	"Col_2"
"AB_038994_T.1"	-1.77696589315455	0	"Col_2"
"AB_000988_T.1"	-2.14153670615966	0	"Col_2"
"AB_033149_T.1"	-1.29944639662559	0	"Col_2"
"AB_040654_T.1"	-1.10862845485186	0	"Col_2"
"AB_036438_T.1"	-1.46464366381999	0	"Col_2"
"AB_035229_T.1"	-1.37940977069273	0	"Col_2"
"AB_045403_T.1"	-1.30810958123601	0	"Col_2"
"AB_043841_T.1"	-1.05697337425877	0	"Col_2"
"AB_042612_T.1"	-1.22360701143949	0	"Col_2"
"AB_013866_T.1"	-1.03052227337268	0	"Col_2"
"AB_023066_T.1"	-1.34290106710689	0	"Col_2"
"AB_024213_T.1"	-1.19357500350552	0	"Col_2"
"AB_022205_T.1"	-2.3076747254222	0	"Col_2"
"AB_023237_T.1"	-1.56213546216394	0	"Col_2"
"AB_035224_T.1"	-1.83416479665587	0	"Col_2"
"AB_035607_T.1"	-1.37039654608817	0	"Col_2"
"AB_036244_T.1"	-1.18934332231073	0	"Col_2"
"AB_045833_T.1"	-1.40801960014853	0	"Col_2"
"AB_026682_T.1"	-1.04159482424836	0	"Col_2"
"AB_039764_T.1"	-1.56152665491581	0	"Col_2"
"AB_001815_T.1"	-1.29684049568576	0	"Col_2"
"AB_032835_T.1"	-1.26654760833998	0	"Col_2"
"AB_034350_T.1"	-1.8200312936892	0	"Col_2"
"AB_021813_T.1"	-1.55506445492783	0	"Col_2"
"AB_037509_T.1"	-1.7057538163517	0	"Col_2"
"AB_000482_T.1"	-2.13481095214261	0	"Col_2"
"AB_045135_T.1"	-1.38837825198085	0	"Col_2"
"AB_041295_T.1"	-1.33357980833872	0	"Col_2"
"AB_022287_T.1"	-1.4895678656314	0	"Col_2"
"AB_045620_T.1"	-1.52270197193314	0	"Col_2"
"AB_042368_T.1"	-1.08475424372776	0	"Col_2"
"AB_045044_T.1"	-1.47827864487926	0	"Col_2"
"AB_018110_T.1"	-1.81724998445484	0	"Col_2"
"AB_039862_T.1"	-1.34956083683789	0	"Col_2"
"AB_040299_T.1"	-1.66734272555144	0	"Col_2"
"AB_001022_T.1"	-1.20427931248835	0	"Col_2"
"AB_025782_T.1"	-2.15887602769627	0	"Col_2"
"AB_002772_T.1"	-1.55993004810363	0	"Col_2"
"AB_043804_T.1"	-1.40036018542134	0	"Col_2"
"AB_032623_T.1"	-1.54019747738554	0	"Col_2"
"AB_031070_T.1"	-2.02254579550928	0	"Col_2"
"AB_001126_T.1"	-1.07504808514159	0	"Col_2"
"AB_032553_T.1"	-1.12470509931047	0	"Col_2"
"AB_041163_T.1"	-1.12180493578912	0	"Col_2"
"AB_002560_T.1"	-1.64176133618779	0	"Col_2"
"AB_027974_T.1"	-1.34303739998756	0	"Col_2"
"AB_011154_T.1"	-1.04076324854779	0	"Col_2"
"AB_000998_T.1"	-1.38859070241268	0	"Col_2"
"AB_023380_T.1"	-1.12501902121079	0	"Col_2"
"AB_042961_T.1"	-2.44436468289202	0	"Col_2"
"AB_034936_T.1"	-2.52159349518632	0	"Col_2"
"AB_032552_T.1"	-1.03477609938864	0	"Col_2"
"AB_032866_T.1"	-1.4302396287458	0	"Col_2"
"AB_001772_T.1"	-1.44726293504691	0	"Col_2"
"AB_031945_T.1"	-2.01088696367713	0	"Col_2"
"AB_021583_T.1"	-2.26695355621802	0	"Col_2"
"AB_034487_T.1"	-2.41009431178242	0	"Col_2"
"AB_033914_T.1"	-1.50008367155593	0	"Col_2"
"AB_041644_T.1"	-1.40792586051118	0	"Col_2"
"AB_032669_T.1"	-2.18965578723359	0	"Col_2"
"AB_016086_T.1"	-1.48954010378175	0	"Col_2"
"AB_002474_T.1"	-2.37432590823488	0	"Col_2"
"AB_020635_T.1"	-2.31716048925765	0	"Col_2"
"AB_017901_T.1"	-1.73092588428077	0	"Col_2"
"AB_034407_T.1"	-1.13498002348878	0	"Col_2"
"AB_029585_T.1"	-1.04947986385838	0	"Col_2"
"AB_028512_T.1"	-1.25400675697716	0	"Col_2"
"AB_015926_T.1"	-1.26045715126053	0	"Col_2"
"AB_022856_T.1"	-1.56326057175603	0	"Col_2"
"AB_038373_T.1"	-1.34558877993851	0	"Col_2"
"AB_025647_T.1"	-1.54152458823708	0	"Col_2"
"AB_025922_T.1"	-1.37501261077454	0	"Col_2"
"AB_031679_T.1"	-1.36343019424041	0	"Col_2"
"AB_023804_T.1"	-1.06302616013008	0	"Col_2"
"AB_028359_T.1"	-2.9087610062566	0	"Col_2"
"AB_018769_T.1"	-1.08282001117827	0	"Col_2"
"AB_001306_T.1"	-1.45122514391068	0	"Col_2"
"AB_010719_T.1"	-1.1394386423667	0	"Col_2"
"AB_043354_T.1"	-1.11921561262183	0	"Col_2"
"AB_020668_T.1"	-2.4283202748178	0	"Col_2"
"AB_018185_T.1"	-2.58163660067859	0	"Col_2"
"AB_025036_T.1"	-1.30197143345431	0	"Col_2"
"AB_021494_T.1"	-1.35857109590394	0	"Col_2"
"AB_036093_T.1"	-1.36461135870605	0	"Col_2"
"AB_013931_T.1"	-2.08931316876901	0	"Col_2"
"AB_045241_T.1"	-3.41577276177317	0	"Col_2"
"AB_034921_T.1"	-1.28416089574176	0	"Col_2"
"AB_044283_T.1"	-2.03932390362612	0	"Col_2"
"AB_039307_T.1"	-2.60872942953939	0	"Col_2"
"AB_029697_T.1"	-1.99661038757096	0	"Col_2"
"AB_031047_T.1"	-1.38999128030019	0	"Col_2"
"AB_036849_T.1"	-1.06235519732221	0	"Col_2"
"AB_029057_T.1"	-1.82251462872287	0	"Col_2"
"AB_001377_T.1"	-1.06894522127067	0	"Col_2"
"AB_025734_T.1"	-1.69788294908564	0	"Col_2"
"AB_042994_T.1"	-1.17315313879088	0	"Col_2"
"AB_013280_T.1"	-1.29565799695195	0	"Col_2"
"AB_007628_T.1"	-1.4858646727477	0	"Col_2"
"AB_039652_T.1"	-1.33002005416456	0	"Col_2"
"AB_023304_T.1"	-2.26180570797999	0	"Col_2"
"AB_022536_T.1"	-1.32358294077654	0	"Col_2"
"AB_043610_T.1"	-1.18168093743497	0	"Col_2"
"AB_044728_T.1"	-1.41995134725557	0	"Col_2"
"AB_045083_T.1"	-2.17046394459548	0	"Col_2"
"AB_001573_T.1"	-1.4416578316353	0	"Col_2"
"AB_003673_T.1"	-1.93073619155565	0	"Col_2"
"AB_010192_T.1"	-2.46235287190196	0	"Col_2"
"AB_031887_T.1"	-1.47710445574709	0	"Col_2"
"AB_040428_T.1"	-1.15146284684629	0	"Col_2"
"AB_044569_T.1"	-1.16382042472514	0	"Col_2"
"AB_043001_T.1"	-2.44311561926631	0	"Col_2"
"AB_040551_T.1"	-1.15182342149776	0	"Col_2"
"AB_038177_T.1"	-1.06869994253645	0	"Col_2"
"AB_041353_T.1"	-1.7800530300833	0	"Col_2"
"AB_015841_T.1"	-1.279327704438	0	"Col_2"
"AB_011172_T.1"	-1.45706408443546	0	"Col_2"
"AB_032583_T.1"	-1.6101980436893	0	"Col_2"
"AB_033187_T.1"	-2.49593886510346	0	"Col_2"
"AB_026811_T.1"	-1.05189528741791	0	"Col_2"
"AB_005695_T.1"	-1.98300605745322	0	"Col_2"
"AB_020621_T.1"	-1.57169040485051	0	"Col_2"
"AB_035882_T.1"	-1.62190379348064	0	"Col_2"
"AB_038537_T.1"	-1.08760438226628	0	"Col_2"
"AB_033120_T.1"	-1.34887700310334	0	"Col_2"
"AB_033056_T.1"	-1.43060398697746	0	"Col_2"
"AB_044183_T.1"	-1.08472611009936	0	"Col_2"
"AB_009002_T.1"	-1.90156249548598	0	"Col_2"
"AB_043356_T.1"	-1.39157083576539	0	"Col_2"
"AB_045866_T.1"	-1.88214070436403	0	"Col_2"
"AB_027802_T.1"	-1.08623770639734	0	"Col_2"
"AB_008170_T.1"	-1.41584852873678	0	"Col_2"
"AB_037148_T.1"	-1.87207893224911	0	"Col_2"
"AB_012510_T.1"	-1.15172732848568	0	"Col_2"
"AB_019598_T.1"	-1.51089085200264	0	"Col_2"
"AB_018007_T.1"	-1.2863354847393	0	"Col_2"
"AB_038208_T.1"	-1.20277195066282	0	"Col_2"
"AB_023750_T.1"	-2.6596961841093	0	"Col_2"
"AB_028546_T.1"	-1.28251905369297	0	"Col_2"
"AB_037245_T.1"	-2.28054169506241	0	"Col_2"
"AB_003336_T.1"	-1.17473216872456	0	"Col_2"
"AB_027856_T.1"	-1.36540298365812	0	"Col_2"
"AB_020289_T.1"	-1.07320220749208	0	"Col_2"
"AB_036013_T.1"	-1.4645062850893	0	"Col_2"
"AB_000533_T.1"	-1.83432806192787	0	"Col_2"
"AB_018009_T.1"	-1.3678120385695	0	"Col_2"
"AB_027670_T.1"	-1.28898166927124	0	"Col_2"
"AB_046044_T.1"	-1.01288856139937	0	"Col_2"
"AB_044954_T.1"	-1.13603291778843	0	"Col_2"
"AB_042297_T.1"	-1.22350663795468	0	"Col_2"
"AB_007266_T.1"	-1.57655649527085	0	"Col_2"
"AB_006719_T.1"	-2.83951065667372	0	"Col_2"
"AB_041982_T.1"	-2.01390745351465	0	"Col_2"
"AB_005014_T.1"	-1.28140962761857	0	"Col_2"
"AB_008003_T.1"	-1.14595708961935	0	"Col_2"
"AB_032374_T.1"	-1.30370247227817	0	"Col_2"
"AB_004587_T.1"	-1.19729143541581	0	"Col_2"
"AB_019678_T.1"	-1.14010884485189	0	"Col_2"
"AB_032452_T.1"	-1.98079954383297	0	"Col_2"
"AB_031090_T.1"	-1.43989758585444	0	"Col_2"
"AB_023534_T.1"	-1.86298617338238	0	"Col_2"
"AB_000139_T.1"	-1.25861692239197	0	"Col_2"
"AB_032233_T.1"	-1.9755908668133	0	"Col_2"
"AB_001820_T.1"	-1.01199806672682	0	"Col_2"
"AB_038889_T.1"	-2.23427887712147	0	"Col_2"
"AB_031844_T.1"	-1.40898564740632	0	"Col_2"
"AB_017741_T.1"	-1.02986811792061	0	"Col_2"
"AB_011565_T.1"	-1.19531944574418	0	"Col_2"
