"FoldChange"	"pValue"	"color"
"AB_028277_T.1"	-1.03785658560277	0.0145690219642362	"Col_2"
"AB_029021_T.1"	-1.29585536666192	0.0145690219642362	"Col_2"
"AB_035562_T.1"	-2.13684629524359	0.0145690219642362	"Col_2"
"AB_002467_T.1"	-1.33946835524003	0.0144364579196978	"Col_2"
"AB_007240_T.1"	-1.30158371594144	0.0144364579196978	"Col_2"
"AB_020935_T.1"	-1.02996943494021	0.0144364579196978	"Col_2"
"AB_022395_T.1"	-1.0170789048765	0.0144364579196978	"Col_2"
"AB_022585_T.1"	-2.02687731465493	0.0144364579196978	"Col_2"
"AB_025894_T.1"	-1.69560278000159	0.0144364579196978	"Col_2"
"AB_028809_T.1"	-1.62841047821518	0.0144364579196978	"Col_2"
"AB_036177_T.1"	-1.00973299383335	0.0144364579196978	"Col_2"
"AB_018731_T.1"	-1.48462583345585	0.0126918913484995	"Col_2"
"AB_025583_T.1"	-1.60580410821522	0.0120505026686571	"Col_2"
"AB_034969_T.1"	-1.10689399799904	0.0120505026686571	"Col_2"
"AB_033458_T.1"	-1.01554839427527	0.00966534484708581	"Col_2"
"AB_016557_T.1"	-1.94536968331263	0.00905837118828677	"Col_2"
"AB_042964_T.1"	-1.60585378321133	0.0090251561930622	"Col_2"
"AB_007797_T.1"	-1.10939981057958	0.00875085002413423	"Col_2"
"AB_020690_T.1"	-1.58758684426493	0.00863251996806651	"Col_2"
"AB_025034_T.1"	-2.79878220771969	0.00822786760326109	"Col_2"
"AB_005963_T.1"	-1.83373783859071	0.00750917281592378	"Col_2"
"AB_001160_T.1"	-1.59805841124272	0.00662917663823736	"Col_2"
"AB_032395_T.1"	-1.07265372458679	0.00662917663823736	"Col_2"
"AB_025294_T.1"	-1.72088973661662	0.00660219095951568	"Col_2"
"AB_044992_T.1"	-1.24726162773439	0.00603753269344118	"Col_2"
"AB_012478_T.1"	-1.33627140802828	0.00490886766913654	"Col_2"
"AB_037204_T.1"	-1.21274771217642	0.00490886766913654	"Col_2"
"AB_026727_T.1"	-1.36323002020529	0.00429581562269704	"Col_2"
"AB_035176_T.1"	-1.60503195208969	0.00429581562269704	"Col_2"
"AB_044734_T.1"	-2.1347261644347	0.00429581562269704	"Col_2"
"AB_027880_T.1"	-1.54070772126646	0.00419536919851974	"Col_2"
"AB_029886_T.1"	-1.11414252133186	0.00419536919851974	"Col_2"
"AB_030120_T.1"	-1.1757584477636	0.0040806181575757	"Col_2"
"AB_007669_T.1"	-1.82428824069658	0.00339273730010036	"Col_2"
"AB_019575_T.1"	-1.40096151441003	0.00339273730010036	"Col_2"
"AB_022570_T.1"	-1.01175616540643	0.00339273730010036	"Col_2"
"AB_042912_T.1"	-1.26413552213352	0.00339273730010036	"Col_2"
"AB_001589_T.1"	-1.25412312117849	0.00330300685885042	"Col_2"
"AB_008535_T.1"	-3.37606071684082	0.00330300685885042	"Col_2"
"AB_026612_T.1"	-1.20789936043079	0.00330300685885042	"Col_2"
"AB_036063_T.1"	-1.33465503860486	0.00330300685885042	"Col_2"
"AB_037616_T.1"	-1.04576221753144	0.00330300685885042	"Col_2"
"AB_020381_T.1"	-1.63150994597569	0.00314188932190458	"Col_2"
"AB_003499_T.1"	-1.26061764666906	0.00313848199640966	"Col_2"
"AB_005060_T.1"	-1.43779502874751	0.00313848199640966	"Col_2"
"AB_018760_T.1"	-1.25510785905861	0.00313848199640966	"Col_2"
"AB_020504_T.1"	-1.11244412089095	0.00313848199640966	"Col_2"
"AB_025268_T.1"	-1.02892276399019	0.00313848199640966	"Col_2"
"AB_032173_T.1"	-2.80829173448602	0.00313848199640966	"Col_2"
"AB_033420_T.1"	-2.00417585872383	0.00313848199640966	"Col_2"
"AB_043188_T.1"	-1.10730996277626	0.00241148902722472	"Col_2"
"AB_006962_T.1"	-1.11183690509343	0.00237454201858972	"Col_2"
"AB_009580_T.1"	-1.5287816064167	0.00237454201858972	"Col_2"
"AB_010238_T.1"	-2.07378188981897	0.00237454201858972	"Col_2"
"AB_001520_T.1"	-2.08184468894752	0.00218134601484299	"Col_2"
"AB_010138_T.1"	-1.91301476639614	0.00218134601484299	"Col_2"
"AB_016999_T.1"	-2.37582763820651	0.00218134601484299	"Col_2"
"AB_025939_T.1"	-1.91358512439955	0.00218134601484299	"Col_2"
"AB_027411_T.1"	-2.32781318165141	0.00218134601484299	"Col_2"
"AB_028510_T.1"	-2.26605517573258	0.00218134601484299	"Col_2"
"AB_029789_T.1"	-1.05469815572192	0.00218134601484299	"Col_2"
"AB_045238_T.1"	-1.65988419034005	0.00218134601484299	"Col_2"
"AB_044550_T.1"	-1.19018976669101	0.00203196965862672	"Col_2"
"AB_018033_T.1"	-1.09128436699758	0.0019781949980205	"Col_2"
"AB_035734_T.1"	-1.04743002069203	0.0019781949980205	"Col_2"
"AB_042536_T.1"	-1.26274992102894	0.00176845141338674	"Col_2"
"AB_024140_T.1"	-1.48970206008593	0.00165464746645776	"Col_2"
"AB_024732_T.1"	-1.11556045945556	0.00165464746645776	"Col_2"
"AB_042228_T.1"	-2.09102098980169	0.00165464746645776	"Col_2"
"AB_033786_T.1"	-1.51160196049121	0.00142050040801007	"Col_2"
"AB_010622_T.1"	-1.17308543758421	0.00137974544303283	"Col_2"
