"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"	"ID.baseMean"	"ID.log2FoldChange"	"ID.lfcSE"	"ID.stat"	"ID.pvalue"	"ID.padj"
"AB_030950_T.1"	194.198327907874	-2.09945181997456	0.427933863394121	-4.90601936318604	9.29433533585153e-07	0.0013625654679475	194.198327907874	-2.09945181997456	0.427933863394121	-4.90601936318604	9.29433533585153e-07	0.0013625654679475
"AB_039076_T.1"	649.924780290811	1.3885778959582	0.284461613568599	4.88142452170737	1.0532223505442e-06	0.0013625654679475	649.924780290811	1.3885778959582	0.284461613568599	4.88142452170737	1.0532223505442e-06	0.0013625654679475
"AB_001045_T.1"	341.632343880881	1.61957284968298	0.333908555248459	4.85034846884312	1.23244758346154e-06	0.00152687050795348	341.632343880881	1.61957284968298	0.333908555248459	4.85034846884312	1.23244758346154e-06	0.00152687050795348
"AB_013119_T.1"	21446.689365242	-1.42896325128248	0.298187521104404	-4.79216315287105	1.64992640412619e-06	0.00193602155531074	21446.689365242	-1.42896325128248	0.298187521104404	-4.79216315287105	1.64992640412619e-06	0.00193602155531074
"AB_040890_T.1"	7604.27301624337	-1.32585168859146	0.276840952430747	-4.78921805805854	1.67432461758258e-06	0.00193602155531074	7604.27301624337	-1.32585168859146	0.276840952430747	-4.78921805805854	1.67432461758258e-06	0.00193602155531074
"AB_027935_T.1"	181.338652109635	1.46966182740419	0.308923300459764	4.75736801081991	1.96133415049938e-06	0.0021947329144088	181.338652109635	1.46966182740419	0.308923300459764	4.75736801081991	1.96133415049938e-06	0.0021947329144088
"AB_042882_T.1"	1296.4637820066	-1.39358317375002	0.293588925132553	-4.74671574590502	2.06746181712243e-06	0.0022411932179425	1296.4637820066	-1.39358317375002	0.293588925132553	-4.74671574590502	2.06746181712243e-06	0.0022411932179425
"AB_002059_T.1"	38.824823429628	-2.14912372909345	0.454711769885824	-4.72634286469665	2.28599537687228e-06	0.00236569009435711	38.824823429628	-2.14912372909345	0.454711769885824	-4.72634286469665	2.28599537687228e-06	0.00236569009435711
"AB_002122_T.1"	1830.48042520677	-0.934668932820983	0.197878194989122	-4.72345592637109	2.31870227473094e-06	0.00236569009435711	1830.48042520677	-0.934668932820983	0.197878194989122	-4.72345592637109	2.31870227473094e-06	0.00236569009435711
"AB_022751_T.1"	705.324751125793	1.03597240007939	0.220198501547496	4.70472048083371	2.54214005643871e-06	0.00251955132622292	705.324751125793	1.03597240007939	0.220198501547496	4.70472048083371	2.54214005643871e-06	0.00251955132622292
